,id,title,location,city,price,original_price,discount,m2,hab,floor,air,terrace,storage,elevator,garage,outside,wardrobes,pool,garden,satus,energy,co2
191,106061702,Piso en venta en Provençals del Poblenou,Sant Martí, Barcelona,235000,235000,0,67.0,2.0,Planta 6ª exterior con ascensor,False,False,False,True,False,True,False,False,False,Buen estado,199,199.0
192,106031272,Piso en venta en paseo de Garcia Fària,Diagonal Mar i el Front Marítim del Poblenou, Barcelona,1100000,1100000,0,156.0,3.0,Planta 10ª exterior con ascensor,True,True,True,True,True,True,False,True,False,Buen estado,152,31.0
193,103321158,Piso en venta en calle de Còrsega,El Camp de l'Arpa del Clot, Barcelona,349000,349000,0,84.0,3.0,Planta 2ª exterior con ascensor,True,False,False,True,False,True,False,False,False,Buen estado,160,33.0
194,105005104,Piso en venta en calle de Pallars,El Poblenou, Barcelona,555000,555000,0,64.0,1.0,Planta 1ª exterior con ascensor,True,True,True,True,True,True,False,False,False,Buen estado,,
195,103769773,Piso en venta en calle del Maresme,La Verneda i la Pau, Barcelona,349000,349000,0,113.0,4.0,Planta 1ª exterior con ascensor,False,False,False,True,False,True,False,False,False,Buen estado,196,36.0
196,105007046, Casa o chalet independiente en venta en calle de Pallars,El Poblenou, Barcelona,2220000,2220000,0,301.0,5.0,,True,True,True,False,False,False,False,True,False,Buen estado,,
197,105367861,Piso en venta en calle de l'Agricultura,Provençals del Poblenou, Barcelona,360000,"
370000 €
",0,84.0,3.0,Bajo exterior sin ascensor,False,True,False,True,False,True,False,False,False,A reformar,,
198,105005454,Piso en venta en calle de Pallars,El Poblenou, Barcelona,645000,645000,0,88.0,2.0,Planta 2ª exterior con ascensor,True,False,True,True,True,True,False,False,False,Buen estado,,
199,98268749,Ático en venta en paseo del Taulat,Diagonal Mar i el Front Marítim del Poblenou, Barcelona,2500000,2500000,0,188.0,3.0,Planta 21ª exterior con ascensor,True,True,True,True,True,True,True,True,False,Buen estado,,
200,106041691,Piso en venta en calle de la Independència,El Camp de l'Arpa del Clot, Barcelona,420000,420000,0,95.0,4.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,True,False,False,Buen estado,205,43.0
201,89104389,Piso en venta en Passeig de Garcia Fària,Diagonal Mar i el Front Marítim del Poblenou, Barcelona,1845000,1845000,0,125.0,3.0,,True,True,True,True,True,True,True,True,False,Buen estado,158,27.0
202,102984710,Piso en venta en El Parc i la Llacuna del Poblenou,Sant Martí, Barcelona,380000,380000,0,94.0,3.0,Planta 4ª exterior con ascensor,True,False,False,True,False,True,True,False,False,Buen estado,,
203,105519475,Piso en venta en rambla del Poblenou,El Poblenou, Barcelona,440000,"
460000 €
",0,84.0,3.0,Planta 6ª exterior con ascensor,False,True,False,True,False,True,False,False,False,Buen estado,47,
204,104417573,Piso en venta en rambla del Poblenou,El Poblenou, Barcelona,465000,"
485000 €
",0,88.0,3.0,Planta 8ª exterior con ascensor,True,False,False,True,False,True,True,False,False,Buen estado,173,32.0
205,105735516,Dúplex en venta en calle de Sant Joan de Malta,El Clot, Barcelona,479000,"
485000 €
",0,150.0,2.0,Bajo exterior sin ascensor,True,True,False,True,False,True,True,False,False,Buen estado,,
206,105608332,Piso en venta en calle de la Selva de Mar,Diagonal Mar i el Front Marítim del Poblenou, Barcelona,1150000,1150000,0,168.0,3.0,Planta 9ª exterior con ascensor,True,True,True,True,True,True,False,True,False,Buen estado,169,36.0
207,105880314,Piso en venta en calle de Bolívia,El Besòs, Barcelona,220000,220000,0,57.0,1.0,,True,False,False,True,False,True,False,False,False,Buen estado,,
208,105108723,Piso en venta en calle del Taulat,Diagonal Mar i el Front Marítim del Poblenou, Barcelona,450000,"
496000 €
",0,85.0,1.0,Bajo exterior con ascensor,True,True,False,True,True,True,True,False,False,Buen estado,,
209,104851199,Piso en venta en paseo del Taulat,Diagonal Mar i el Front Marítim del Poblenou, Barcelona,450000,"
496000 €
",0,85.0,1.0,Bajo exterior con ascensor,True,True,False,True,True,True,True,False,False,Buen estado,152,25.0
210,104347304,Piso en venta en calle de Prada,El Besòs, Barcelona,100000,100000,0,68.0,1.0,Bajo exterior sin ascensor,False,False,False,True,False,True,False,False,False,Buen estado,,
211,105937085,Piso en venta en El Camp de l'Arpa del Clot,Sant Martí, Barcelona,425000,"
449000 €
",0,95.0,3.0,Planta 1ª exterior sin ascensor,False,False,True,True,False,True,False,False,False,Buen estado,162,34.0
212,106024473,"Piso en venta en calle de Còrsega, 659",El Camp de l'Arpa del Clot, Barcelona,299000,299000,0,60.0,2.0,Planta 2ª exterior con ascensor,False,True,False,True,False,True,False,False,False,Buen estado,169,35.0
