id,title,location,city,price,original_price,discount,m2,rooms,air,terrace,storage,garage,outside,wardrobes,pool,garden,status,satus,has_elevator,property_type,floor_number,price_m2
104950207,Piso en venta en calle de Mandri,Sant Gervasi - La Bonanova, Barcelona,620000.0,620000,0,120.0,3.0,1,0,0,0,1,0,0,0,0,A reformar,1,2,1.0,5166.666666666667
98964029, Casa o chalet independiente en venta en Sarrià,Sarrià-Sant Gervasi, Barcelona,7450000.0,7450000,0,900.0,7.0,0,0,0,1,0,0,1,0,0,Buen estado,0,0,2.0,8277.777777777777
103165755,Piso en venta en calle de Johann Sebastian Bach,Sant Gervasi - Galvany, Barcelona,5000000.0,5000000,0,530.0,5.0,1,1,1,1,1,1,0,0,0,Buen estado,1,2,4.0,9433.962264150943
105237163,Dúplex en venta en calle de Ganduxer,Sant Gervasi - Galvany, Barcelona,985000.0,985000,0,206.0,4.0,1,1,0,0,1,1,0,0,0,A reformar,1,2,5.0,4781.553398058252
103433568,Piso en venta en plaza kennedy,Sant Gervasi - La Bonanova, Barcelona,815000.0,815000,0,137.0,4.0,1,0,0,1,1,0,1,0,0,Buen estado,1,2,1.0,5948.905109489051
103245702,Piso en venta en plaza de Sant Gregori Taumaturg,Sant Gervasi - Galvany, Barcelona,1165000.0,1165000,0,154.0,5.0,1,1,1,1,1,1,0,0,0,Buen estado,1,2,3.0,7564.935064935065
105352835,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,2300000.0,2300000,0,352.0,6.0,1,1,0,1,1,0,0,0,0,A reformar,1,2,1.0,6534.090909090909
103939182,Piso en venta en calle de Benet Mateu,Sarrià, Barcelona,298000.0,298000,0,60.0,2.0,0,0,0,0,0,0,0,0,0,Buen estado,1,1,0.0,4966.666666666667
103726750,Piso en venta en calle de Benet Mateu,Sarrià, Barcelona,298000.0,298000,0,60.0,2.0,0,1,0,0,1,0,0,0,0,Buen estado,1,2,0.0,4966.666666666667
106059021,Piso en venta en Les Tres Torres,Sarrià-Sant Gervasi, Barcelona,2000000.0,2000000,0,271.0,4.0,1,1,1,1,1,1,0,0,0,Buen estado,1,2,2.0,7380.073800738008
105893207,Piso en venta en paseo de Sant Gervasi,El Putxet i el Farró, Barcelona,785000.0,798000,0,197.0,5.0,0,1,0,0,1,0,0,0,0,Buen estado,1,2,1.0,3984.771573604061
102342201,Piso en venta en Sarrià,Sarrià-Sant Gervasi, Barcelona,1350000.0,1350000,0,216.0,5.0,0,1,0,1,1,0,1,0,0,A reformar,1,2,2.0,6250.0
105501307,Piso en venta en paseo de Manuel Girona,Sarrià, Barcelona,1450000.0,1450000,0,180.0,4.0,0,0,0,0,0,0,0,0,0,Buen estado,1,0,9.0,8055.555555555556
105976180,Piso en venta en calle del Caire s/n,El Putxet i el Farró, Barcelona,219000.0,219000,0,26.0,1.0,1,0,0,0,0,0,0,0,0,Buen estado,1,1,1.0,8423.076923076924
104875778,Piso en venta en paseo de Sant Gervasi,El Putxet i el Farró, Barcelona,785000.0,798000,0,197.0,5.0,0,1,0,0,1,0,0,0,0,Buen estado,1,2,1.0,3984.771573604061
105932922,Piso en venta en calle del Caire,El Putxet i el Farró, Barcelona,219900.0,219900,0,26.0,1.0,1,0,0,0,0,0,0,0,0,Buen estado,1,0,1.0,8457.692307692309
105142893,Piso en venta en calle dels Madrazo,Sant Gervasi - Galvany, Barcelona,720000.0,720000,0,140.0,4.0,0,1,0,0,1,1,0,0,0,Buen estado,1,2,3.0,5142.857142857143
105969751, Chalet pareado en venta en calle de Balmes,El Putxet i el Farró, Barcelona,780000.0,780000,0,142.0,3.0,1,1,0,0,0,1,0,0,0,Buen estado,0,0,2.0,5492.957746478874
98572671,Piso en venta en calle de Benet Mateu,Sarrià, Barcelona,298000.0,298000,0,60.0,2.0,0,0,0,0,0,0,0,0,0,Buen estado,1,0,0.0,4966.666666666667
104717004,Piso en venta en calle de Ravella,Sant Gervasi - Galvany, Barcelona,880000.0,880000,0,166.0,4.0,1,1,0,0,1,1,0,0,0,Buen estado,0,0,2.0,5301.204819277108
105943525,Ático en venta en calle de Saragossa,El Putxet i el Farró, Barcelona,1890000.0,1890000,0,279.0,5.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,9.0,6774.193548387097
101357553, Casa o chalet independiente en venta en calle de l'Esperança,Sant Gervasi - La Bonanova, Barcelona,1790000.0,1790000,0,319.0,6.0,0,1,1,1,0,0,0,0,0,Buen estado,0,0,2.0,5611.28526645768
105454701,Piso en venta en Sant Gervasi - La Bonanova,Sarrià-Sant Gervasi, Barcelona,1150000.0,1150000,0,192.0,4.0,1,0,1,0,1,0,0,0,0,Buen estado,1,2,8.0,5989.583333333333
105995312,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,3200000.0,3200000,0,236.0,4.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,0.0,13559.322033898305
105448504,Piso en venta en calle de Muntaner,Sant Gervasi - La Bonanova, Barcelona,1150000.0,1150000,0,192.0,4.0,1,0,0,0,1,1,0,0,0,Buen estado,0,0,2.0,5989.583333333333
105059976,Piso en venta en calle de Muntaner,Sant Gervasi - Galvany, Barcelona,790000.0,790000,0,118.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,0,0,2.0,6694.9152542372885
105166248, Casa o chalet independiente en venta en paseo de la Vimetera,Vallvidrera - El Tibidabo i les Planes, Barcelona,495000.0,495000,0,140.0,3.0,0,1,0,0,0,1,1,0,0,Buen estado,0,0,2.0,3535.714285714286
101438723,Piso en venta en calle de les Escoles Pies,Sant Gervasi - Galvany, Barcelona,1500000.0,1500000,0,210.0,5.0,1,1,1,1,1,1,1,0,0,Buen estado,1,2,1.0,7142.857142857143
104393886,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,1300000.0,1300000,0,161.0,3.0,0,1,0,1,1,1,0,0,0,Buen estado,1,2,2.0,8074.534161490683
99409761,Dúplex en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,1980000.0,1980000,0,330.0,4.0,0,1,0,1,1,0,0,0,0,A reformar,1,2,7.0,6000.0
105936190,Estudio en venta en calle del Caire,El Putxet i el Farró, Barcelona,219900.0,219900,0,26.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,8457.692307692309
104944651,Piso en venta en paseo de Sant Gervasi,El Putxet i el Farró, Barcelona,785000.0,798000,0,197.0,5.0,0,1,0,0,1,1,0,0,0,Buen estado,1,2,1.0,3984.771573604061
105124218,Ático en venta en Sarrià,Sarrià-Sant Gervasi, Barcelona,1620000.0,1620000,0,232.0,5.0,0,1,1,0,1,1,0,0,0,Buen estado,1,2,6.0,6982.758620689655
105903417,Piso en venta en calle del Caire,El Putxet i el Farró, Barcelona,219900.0,219900,0,30.0,1.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,7330.0
105908894,Piso en venta en calle del Caire,El Putxet i el Farró, Barcelona,219900.0,219900,0,26.0,1.0,1,0,0,0,0,0,0,0,0,Buen estado,1,1,1.0,8457.692307692309
104696490,Dúplex en venta en ronda del General Mitre,Sant Gervasi - Galvany, Barcelona,995000.0,995000,0,153.0,3.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,6.0,6503.267973856209
105132683,Piso en venta en calle de Portolà,El Putxet i el Farró, Barcelona,164000.0,175000,0,44.0,1.0,0,0,0,0,0,1,0,0,0,Buen estado,1,0,1.0,3727.2727272727275
105581107,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,1650000.0,1650000,0,320.0,5.0,0,1,1,1,1,1,0,0,0,Buen estado,1,2,2.0,5156.25
101237018,Piso en venta en calle de Benet Mateu,Sarrià, Barcelona,298000.0,298000,0,60.0,2.0,0,0,0,0,0,0,0,0,0,Buen estado,1,0,0.0,4966.666666666667
105919581,"Piso en venta en calle de Lleó XIII, 13",Sant Gervasi - La Bonanova, Barcelona,180000.0,180000,0,75.0,1.0,1,0,1,0,1,1,0,0,0,Buen estado,1,2,0.0,2400.0
105452191,Piso en venta en Sant Gervasi - La Bonanova,Sarrià-Sant Gervasi, Barcelona,900000.0,900000,0,196.0,5.0,0,1,1,1,1,1,0,0,0,A reformar,1,2,2.0,4591.836734693878
105942449,Piso en venta en calle de Pau Alcover,Les Tres Torres, Barcelona,1325000.0,1325000,0,162.0,3.0,1,1,1,1,1,1,0,0,0,Buen estado,1,2,4.0,8179.0123456790125
94410044, Casa o chalet independiente en venta en Vallvidrera - El Tibidabo i les Planes,Sarrià-Sant Gervasi, Barcelona,2150000.0,2150000,0,440.0,6.0,1,1,1,1,0,1,1,0,0,Buen estado,0,0,2.0,4886.363636363636
102753156, Casa o chalet independiente en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,3500000.0,3500000,0,815.0,7.0,1,1,0,0,0,1,0,0,0,Buen estado,0,0,2.0,4294.478527607362
105932353,"Piso en venta en calle del Caire, 11",El Putxet i el Farró, Barcelona,219900.0,219900,0,26.0,1.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,8457.692307692309
103832648,Piso en venta en calle dels Madrazo,Sant Gervasi - Galvany, Barcelona,720000.0,720000,0,139.0,4.0,0,0,0,0,1,1,0,0,0,A reformar,1,2,3.0,5179.856115107914
104772299,"Piso en venta en calle de Bori i Fontestà, 6",Sant Gervasi - Galvany, Barcelona,1500000.0,1500000,0,197.0,5.0,0,1,0,1,1,0,0,0,0,Buen estado,1,2,5.0,7614.213197969543
105940478,Piso en venta en calle del Caire,El Putxet i el Farró, Barcelona,219900.0,219900,0,26.0,1.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,8457.692307692309
105234391,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,740000.0,740000,0,90.0,3.0,0,0,0,0,0,0,0,0,0,Buen estado,1,0,5.0,8222.222222222223
103148875,Ático en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,2095000.0,2095000,0,174.0,4.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,7.0,12040.229885057472
103261938,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,1190000.0,1190000,0,240.0,4.0,0,1,0,0,1,0,0,0,0,A reformar,1,2,4.0,4958.333333333333
105973637,"Piso en venta en Passatge de Maluquer, 1",Sant Gervasi - La Bonanova, Barcelona,985000.0,985000,0,201.0,3.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,4.0,4900.497512437811
105993019,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,1300000.0,1300000,0,243.0,5.0,1,0,1,0,1,1,0,0,0,Buen estado,1,2,1.0,5349.794238683127
105281349,Piso en venta en calle de Ganduxer,Sant Gervasi - Galvany, Barcelona,1200000.0,1200000,0,179.0,5.0,1,0,1,0,0,1,0,0,0,A reformar,1,1,2.0,6703.91061452514
105081539,Piso en venta en avenida de Josep Vicenç Foix,Sarrià, Barcelona,1400000.0,1400000,0,190.0,4.0,1,0,0,1,1,1,0,0,0,Buen estado,1,2,2.0,7368.421052631579
105114523,Piso en venta en calle de Portolà,El Putxet i el Farró, Barcelona,164000.0,175000,0,44.0,1.0,0,0,0,0,0,1,0,0,0,Buen estado,0,0,2.0,3727.2727272727275
105114523,Piso en venta en calle de Portolà,El Putxet i el Farró, Barcelona,164000.0,175000,0,44.0,1.0,0,0,0,0,0,1,0,0,0,Buen estado,0,0,2.0,3727.2727272727275
101131959,"Piso en venta en calle Mandri, 63",Sant Gervasi - La Bonanova, Barcelona,475000.0,475000,0,65.0,1.0,0,1,0,0,1,0,0,0,0,Buen estado,1,2,4.0,7307.692307692308
105834211,Piso en venta en calle de Calvet,Sant Gervasi - Galvany, Barcelona,795000.0,795000,0,170.0,5.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,6.0,4676.470588235294
105721991,Piso en venta en calle de Portolà,El Putxet i el Farró, Barcelona,164000.0,175000,0,44.0,2.0,0,0,0,0,0,0,0,0,0,Buen estado,0,0,2.0,3727.2727272727275
103857002,Estudio en venta en Sant Gervasi - La Bonanova,Sarrià-Sant Gervasi, Barcelona,210000.0,210000,0,40.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,0.0,5250.0
105397985,"Piso en venta en calle de Tavern, 7",Sant Gervasi - Galvany, Barcelona,530000.0,530000,0,78.0,2.0,1,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,6794.871794871795
105368270,"Piso en venta en avenida de Pau Casals, 7",Sant Gervasi - Galvany, Barcelona,1350000.0,1350000,0,191.0,4.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,6.0,7068.062827225131
96108903,Dúplex en venta en calle de Gósol,Les Tres Torres, Barcelona,1300000.0,1300000,0,320.0,5.0,1,1,0,1,1,1,0,0,0,Buen estado,0,2,0.0,4062.5
105522620,Dúplex en venta en Les Tres Torres,Sarrià-Sant Gervasi, Barcelona,1585000.0,1585000,0,240.0,4.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,6.0,6604.166666666667
105382989,Dúplex en venta en El Putxet i el Farró,Sarrià-Sant Gervasi, Barcelona,720000.0,720000,0,160.0,3.0,0,0,0,0,0,0,0,0,0,Buen estado,0,0,1.0,4500.0
99972741,Dúplex en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,1980000.0,1980000,0,240.0,5.0,0,1,1,1,1,1,1,0,0,A reformar,1,2,6.0,8250.0
99456849,Piso en venta en Les Tres Torres,Sarrià-Sant Gervasi, Barcelona,1400000.0,1400000,0,262.0,7.0,1,1,1,1,1,1,0,0,0,Buen estado,1,2,1.0,5343.511450381679
103272513,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,5000000.0,5000000,0,590.0,7.0,1,1,1,1,1,1,0,0,0,Buen estado,1,2,4.0,8474.57627118644
105370983,Piso en venta en Les Tres Torres,Sarrià-Sant Gervasi, Barcelona,1295000.0,1295000,0,224.0,5.0,0,0,0,0,1,0,0,0,0,A reformar,1,2,1.0,5781.25
81486361, Casa o chalet independiente en venta en Sant Gervasi - La Bonanova,Sarrià-Sant Gervasi, Barcelona,6500000.0,6500000,0,968.0,11.0,1,1,1,1,0,1,0,0,0,Buen estado,0,0,2.0,6714.876033057852
104123679,Piso en venta en calle de Calvet,Sant Gervasi - Galvany, Barcelona,710000.0,710000,0,132.0,4.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,5.0,5378.787878787879
105992521,"Ático en venta en calle de Sant Hermenegild, 19",El Putxet i el Farró, Barcelona,495000.0,495000,0,44.0,1.0,1,1,0,0,1,0,0,0,0,Buen estado,0,2,5.0,11250.0
104385781,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,2000000.0,2000000,0,215.0,5.0,0,0,1,0,1,1,0,0,0,A reformar,1,2,6.0,9302.32558139535
106038163,Piso en venta en paseo de Sant Gervasi,Sant Gervasi - La Bonanova, Barcelona,990000.0,990000,0,178.0,3.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,3.0,5561.797752808989
106016753,"Piso en venta en calle de Muntaner, 355",Sant Gervasi - Galvany, Barcelona,615000.0,615000,0,86.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,2.0,7151.162790697675
105087915, Casa o chalet independiente en venta en Vallvidrera - El Tibidabo i les Planes,Sarrià-Sant Gervasi, Barcelona,1490000.0,1490000,0,371.0,5.0,1,1,1,1,0,0,1,0,0,Buen estado,0,0,2.0,4016.1725067385446
105967345,Piso en venta en El Putxet i el Farró,Sarrià-Sant Gervasi, Barcelona,219900.0,219900,0,26.0,1.0,0,0,0,0,0,0,0,0,0,Buen estado,1,0,1.0,8457.692307692309
105254103,Piso en venta en calle de Monterols,Sarrià, Barcelona,450000.0,450000,0,70.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,1.0,6428.571428571428
105564325,Piso en venta en calle del Bisbe Sivilla,Sant Gervasi - La Bonanova, Barcelona,655000.0,655000,0,140.0,4.0,0,1,0,0,0,1,0,0,0,A reformar,0,1,1.0,4678.571428571428
105270700,Piso en venta en calle dels Madrazo,Sant Gervasi - Galvany, Barcelona,449000.0,449000,0,75.0,2.0,0,0,0,0,1,1,0,0,0,A reformar,1,2,2.0,5986.666666666667
105875690,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,2500000.0,2500000,0,338.0,6.0,1,1,1,0,1,1,0,0,0,A reformar,1,2,1.0,7396.449704142012
105051018,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,710000.0,710000,0,132.0,4.0,1,0,1,0,1,1,0,0,0,Buen estado,1,2,3.0,5378.787878787879
106078510,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,485000.0,485000,0,95.0,3.0,0,0,0,0,0,1,0,0,0,Buen estado,1,1,6.0,5105.263157894737
106012545,"Piso en venta en calle de Saragossa, 2",El Putxet i el Farró, Barcelona,340000.0,340000,0,68.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,0,0,2.0,5000.0
106060095,Piso en venta en El Putxet i el Farró,Sarrià-Sant Gervasi, Barcelona,1100000.0,1100000,0,170.0,4.0,1,1,0,0,1,0,0,0,0,Buen estado,0,0,2.0,6470.588235294118
105521704,Ático en venta en Sant Gervasi - La Bonanova,Sarrià-Sant Gervasi, Barcelona,1300000.0,1300000,0,230.0,4.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,7.0,5652.173913043478
103385026,Dúplex en venta en calle de Balmes,Sant Gervasi - La Bonanova, Barcelona,1790000.0,1790000,0,278.0,6.0,1,1,1,1,1,1,0,0,0,A reformar,1,2,8.0,6438.848920863309
105879469,Piso en venta en calle de les Escoles Pies,Les Tres Torres, Barcelona,990000.0,990000,0,205.0,4.0,1,1,1,1,1,1,0,0,0,Buen estado,1,2,1.0,4829.268292682927
103478038,Piso en venta en calle de Folgueroles,Sant Gervasi - La Bonanova, Barcelona,550000.0,580000,0,108.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,0,2,1.0,5092.592592592592
105620076,Piso en venta en calle de Ferran Agulló,Sant Gervasi - Galvany, Barcelona,6900000.0,6900000,0,624.0,6.0,1,1,1,1,1,1,0,0,0,Buen estado,1,2,5.0,11057.692307692309
99581952,Piso en venta en calle de Balmes,El Putxet i el Farró, Barcelona,790000.0,790000,0,188.0,5.0,0,0,0,0,1,1,0,0,0,Buen estado,1,2,5.0,4202.127659574468
99088478, Chalet pareado en venta en calle del Camp,Sant Gervasi - Galvany, Barcelona,1800000.0,1800000,0,320.0,4.0,1,1,0,1,0,1,0,0,0,Buen estado,0,0,2.0,5625.0
104600313,Piso en venta en calle de Freixa,Sant Gervasi - Galvany, Barcelona,2800000.0,2980000,0,450.0,6.0,0,1,1,1,1,0,0,0,0,Buen estado,1,2,2.0,6222.222222222223
103621825,Piso en venta en calle del Rosari,Les Tres Torres, Barcelona,1595000.0,1595000,0,327.0,5.0,0,0,1,1,1,1,0,0,0,A reformar,1,2,2.0,4877.675840978593
99611861,Ático en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,1800000.0,1800000,0,196.0,4.0,1,0,1,0,1,0,1,0,0,Buen estado,1,2,7.0,9183.673469387755
105313398,Piso en venta en calle del Doctor Fleming,Sant Gervasi - Galvany, Barcelona,775000.0,775000,0,123.0,3.0,1,0,0,1,1,0,0,0,0,Buen estado,1,2,5.0,6300.8130081300815
104993339,Ático en venta en Sarrià,Sarrià-Sant Gervasi, Barcelona,675000.0,700000,0,90.0,2.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,6.0,7500.0
102572556,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,1600000.0,1600000,0,245.0,4.0,1,1,1,1,1,0,0,0,0,Buen estado,1,2,2.0,6530.6122448979595
105966243,Piso en venta en calle d'Anglí,Les Tres Torres, Barcelona,690000.0,690000,0,126.0,4.0,1,1,1,0,1,1,0,0,0,Buen estado,1,2,2.0,5476.190476190476
104314379,Ático en venta en via Augusta,Sant Gervasi - Galvany, Barcelona,2250000.0,2315000,0,141.0,3.0,1,1,1,1,1,1,1,0,0,Buen estado,1,2,5.0,15957.446808510638
84998475, Chalet pareado en venta en paseo de la Bonanova,Sant Gervasi - La Bonanova, Barcelona,2475000.0,2475000,0,400.0,6.0,1,1,0,1,0,0,0,0,0,A reformar,0,0,2.0,6187.5
104314624,Dúplex en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,990000.0,990000,0,109.0,2.0,1,1,1,1,1,1,1,0,0,Buen estado,1,2,0.0,9082.56880733945
104767857,Piso en venta en calle dels Madrazo,Sant Gervasi - Galvany, Barcelona,720000.0,720000,0,139.0,4.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,2.0,5179.856115107914
102355604,Piso en venta en calle d'Anglí,Les Tres Torres, Barcelona,675000.0,710000,0,128.0,4.0,0,0,0,0,1,0,0,0,0,A reformar,1,2,3.0,5273.4375
103964496,Piso en venta en calle de Ferran Agulló,Sant Gervasi - Galvany, Barcelona,3900000.0,3900000,0,497.0,7.0,0,1,0,1,1,0,0,0,0,A reformar,1,2,7.0,7847.082494969819
104136787,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,1540000.0,1540000,0,267.0,5.0,1,1,1,1,0,1,0,0,0,Buen estado,1,1,1.0,5767.790262172284
106118426,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,6900000.0,6900000,0,530.0,6.0,1,1,1,1,1,1,0,0,0,Buen estado,1,2,5.0,13018.867924528302
102886389,Piso en venta en calle de Muntaner,Sant Gervasi - La Bonanova, Barcelona,1150000.0,1150000,0,205.0,3.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,7.0,5609.756097560976
105813793,"Piso en venta en Sant Guillem, 27",El Putxet i el Farró, Barcelona,480000.0,480000,0,96.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,5000.0
104916503,Piso en venta en calle de Folgueroles s/n,Sant Gervasi - La Bonanova, Barcelona,550000.0,580000,0,108.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,0,2,1.0,5092.592592592592
105618930,Piso en venta en calle de Guillem Tell,El Putxet i el Farró, Barcelona,390000.0,395000,0,65.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,1.0,6000.0
105650774,Piso en venta en calle d'Atenes,Sant Gervasi - Galvany, Barcelona,375000.0,375000,0,68.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,5514.705882352941
106125107,Piso en venta en ronda del General Mitre,Sant Gervasi - La Bonanova, Barcelona,450000.0,450000,0,94.0,3.0,0,0,1,0,1,0,0,0,0,A reformar,1,2,3.0,4787.234042553191
99793672, Chalet adosado en venta en calle de Benedetti,Sant Gervasi - La Bonanova, Barcelona,2000000.0,2150000,0,265.0,4.0,1,1,1,1,0,1,0,0,0,Buen estado,0,0,2.0,7547.169811320755
99793672, Chalet adosado en venta en calle de Benedetti,Sant Gervasi - La Bonanova, Barcelona,2000000.0,2150000,0,265.0,4.0,1,1,1,1,0,1,0,0,0,Buen estado,0,0,2.0,7547.169811320755
104484188,Piso en venta en carretera de Vallvidrera a Barcelona,Vallvidrera - El Tibidabo i les Planes, Barcelona,440000.0,440000,0,188.0,3.0,0,0,0,0,0,0,0,0,0,Buen estado,1,1,0.0,2340.425531914894
104222166,Piso en venta en calle de Muntaner,Sant Gervasi - La Bonanova, Barcelona,890000.0,890000,0,125.0,2.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,6.0,7120.0
106124657,Piso en venta en Sant Gervasi - Galvany,Sarrià-Sant Gervasi, Barcelona,530000.0,550000,0,95.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,0,0,2.0,5578.9473684210525
106126120,Piso en venta en paseo de Manuel Girona,Sarrià, Barcelona,1450000.0,1450000,0,180.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,9.0,8055.555555555556
106016222,Ático en venta en ronda del General Mitre,El Putxet i el Farró, Barcelona,380000.0,380000,0,59.0,1.0,0,1,0,0,1,1,0,0,0,Buen estado,1,2,9.0,6440.677966101695
103733107,Dúplex en venta en calle del Cardenal Vives i Tutó,Sarrià, Barcelona,880000.0,880000,0,121.0,3.0,1,1,0,1,1,0,0,0,0,Buen estado,1,2,0.0,7272.727272727273
105210538,Piso en venta en calle del Marquès de Santa Ana,El Putxet i el Farró, Barcelona,650000.0,650000,0,149.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,0.0,4362.416107382551
106106766,Piso en venta en travesía de Gràcia,Sant Gervasi - Galvany, Barcelona,890000.0,890000,0,146.0,4.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,2.0,6095.890410958904
106125968,Piso en venta en paseo de Manuel Girona,Sarrià, Barcelona,1450000.0,1450000,0,180.0,4.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,9.0,8055.555555555556
105261381,Piso en venta en calle de Ganduxer,Sant Gervasi - Galvany, Barcelona,740000.0,740000,0,99.0,3.0,1,0,0,0,1,1,0,0,0,A reformar,1,2,5.0,7474.747474747474
103695455,Piso en venta en Balmes,Sant Gervasi - Galvany, Barcelona,770000.0,770000,0,120.0,3.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,7.0,6416.666666666667
104341937,Piso en venta en Les Tres Torres,Sarrià-Sant Gervasi, Barcelona,1150000.0,1190000,0,190.0,4.0,1,1,0,1,1,1,0,0,0,Buen estado,1,2,2.0,6052.631578947368
102073148,Piso en venta en calle de Josep Bertrand,Sant Gervasi - Galvany, Barcelona,2000000.0,2190000,0,215.0,4.0,1,0,0,0,1,1,0,0,0,A reformar,0,0,2.0,9302.32558139535
106119580,Piso en venta en calle d'Espinoi,El Putxet i el Farró, Barcelona,595000.0,595000,0,134.0,4.0,1,0,0,1,1,1,0,0,0,Buen estado,1,2,1.0,4440.298507462687
103502818,Piso en venta en Les Tres Torres,Sarrià-Sant Gervasi, Barcelona,1595000.0,1595000,0,327.0,5.0,0,0,0,1,1,1,0,0,0,A reformar,1,2,2.0,4877.675840978593
106017704, Chalet pareado en venta en calle de Sant Gervasi de Cassoles,Sant Gervasi - La Bonanova, Barcelona,1995000.0,1995000,0,485.0,5.0,1,1,1,1,0,0,0,0,0,Buen estado,0,0,2.0,4113.40206185567
106102834,Piso en venta en El Putxet i el Farró,Sarrià-Sant Gervasi, Barcelona,520000.0,520000,0,100.0,4.0,0,0,0,0,1,0,0,0,0,A reformar,1,2,3.0,5200.0
102184316,Piso en venta en calle Francesc Pérez Cabrero,Sant Gervasi - Galvany, Barcelona,2400000.0,2400000,0,388.0,5.0,1,1,1,1,1,1,0,0,0,Buen estado,1,2,1.0,6185.567010309278
103165208,Piso en venta en calle de Muntaner,Sant Gervasi - La Bonanova, Barcelona,1150000.0,1150000,0,165.0,4.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,7.0,6969.69696969697
105189637,"Piso en venta en calle de Balmes, 199",Sant Gervasi - Galvany, Barcelona,715000.0,715000,0,145.0,3.0,1,1,1,0,1,1,0,0,0,A reformar,1,2,4.0,4931.0344827586205
103375253,Piso en venta en Sant Gervasi - La Bonanova,Sarrià-Sant Gervasi, Barcelona,1150000.0,1150000,0,165.0,4.0,1,1,0,0,1,1,0,0,0,A reformar,1,2,7.0,6969.69696969697
