,id
593,106020887
594,105642567
595,105975632
596,105986373
597,106012200
598,103858979
599,103727952
600,103185046
601,105975632
602,103858979
603,105515104
604,103832904
605,105959765
606,104545609
607,101070092
608,103038961
609,104884154
610,105195663
611,100513663
612,106011870
613,103981800
614,105935422
615,103884223
616,103634513
617,105051566
618,104943211
619,105765463
620,105928935
621,104022187
622,106062625
623,104225049
624,105450353
625,105823583
626,99078449
627,103158463
628,105929594
629,104978652
630,105932111
631,105931141
632,102547837
633,104672996
634,105122596
635,104435575
636,105845256
637,105229453
638,105929594
639,104978652
640,105740843
641,105968649
642,99391187
643,104887524
644,104907847
645,100508304
646,105606509
647,104707712
648,105032005
649,106063843
650,105898095
651,104446488
652,104303352
653,105420416
654,104028172
655,104852479
656,105491243
657,105165696
658,105984960
659,104496691
660,104650287
661,105177276
662,104679659
663,104644241
664,104325123
665,104631519
666,105721942
667,104650009
668,105262234
669,106003722
670,103733452
671,104674082
672,102563823
673,104667759
674,104674145
675,105924989
676,105970140
677,105817060
678,102536807
679,105584015
680,105536366
681,103112460
682,105572011
683,105079918
684,105679896
685,103340641
686,103991192
687,105582853
688,103272140
689,105948177
690,105628959
691,105581076
692,103268522
693,104770800
694,105080158
695,101380202
696,105158168
697,106013614
698,104861788
699,105060113
700,105765466
701,105638624
702,105466133
703,105638580
704,105932732
705,105638411
706,102030529
707,105043241
708,100842680
709,102929319
710,101940429
711,102842188
712,105939827
713,105164920
714,105867767
715,105946283
716,105844151
717,103036334
718,104843037
719,105634821
720,105970852
721,103044755
722,104863285
723,104224406
724,105844151
725,104950482
726,105946283
727,105867767
728,105895109
729,105574259
730,105864443
731,105072747
732,105993223
733,102990453
734,105854501
735,97529831
736,93775593
737,105130163
738,40399376
739,105492339
740,98217780
741,105677574
742,106060867
743,105490311
744,106003715
745,105375962
746,104868935
747,105675306
748,105674030
749,103433014
750,103433014
751,105375962
752,102775648
753,105306254
754,103879397
755,104625478
756,98489180
757,105534735
758,105445162
759,105271057
760,105266234
761,104898610
762,87515631
763,103736993
764,105375815
765,103115333
766,105272128
767,105398822
768,104867797
769,105269282
770,104354365
771,103681813
772,105922282
773,105778550
774,104948923
775,104632969
776,105060005
777,105505724
778,105157078
779,102472212
780,105505724
781,105827451
782,102472212
783,105157078
784,104830401
785,105526790
786,105505173
787,105246919
788,105376248
789,104891827
790,104804471
791,105051247
792,103287852
793,105052343
794,88830671
795,102878259
796,105479568
797,104826282
798,102682249
799,99756753
800,105505172
801,103816081
802,96540289
803,105902156
804,105640897
805,105742167
806,105622227
807,99407378
808,105447396
809,105142830
810,105142830
811,95230725
812,104405950
813,104087166
814,104431219
815,104431181
816,104431182
817,103444873
818,104609558
819,105374571
820,105496634
821,103850290
822,85109045
823,105150179
824,104375346
825,83314971
826,106007362
827,85363463
828,93272987
829,103480528
830,105061048
831,95567176
832,105546048
833,94362647
834,105362335
835,105583006
836,104398404
837,105440186
838,105526233
839,105358611
840,105526233
841,96188809
842,102819320
843,26771695
844,1885358
