,id
731,104068088
732,105567245
733,105571087
734,105677247
735,105911993
736,105546980
737,104772160
738,105560091
739,105878388
740,104810837
741,103946388
742,104617489
743,104914625
744,104502414
745,105098056
746,105856992
747,105913765
748,105900857
749,105632453
750,105856966
751,105856992
752,105632453
753,105575542
754,105515423
755,102035869
756,103088603
757,105092404
758,105870023
759,105633988
760,105987482
761,105987483
762,105376770
763,105658383
764,99314750
765,101127279
766,104497292
767,104226515
768,101248081
769,103474765
770,105929386
771,101343898
772,105897756
773,104768101
774,105755788
775,104193988
776,105879637
777,105909062
778,105934884
779,104535022
780,105796137
781,105929657
782,105897756
783,104768101
784,105929650
785,101343898
786,105936278
787,105934917
788,104608408
789,105604248
790,105467967
791,103193511
792,104022251
793,104763791
794,99903259
795,104845012
796,101895713
797,101895523
798,104955914
799,105373040
800,105535588
801,105051528
802,104825462
803,104508036
804,105964109
805,103584888
806,104666695
807,104663977
808,100026365
809,101988239
810,105369778
811,104921205
812,105494972
813,105972725
814,105322520
815,100026365
816,104674189
817,104666568
818,101988239
819,104436839
820,104663977
821,105287230
822,104665958
823,105183997
824,105500287
825,105364094
826,105619289
827,105896671
828,105884757
829,102519690
830,105496285
831,104406906
832,102563349
833,105661090
834,104868812
835,104505172
836,105121681
837,104537301
838,104947636
839,105774130
840,105334698
841,105774130
842,105648515
843,105844625
844,104947636
845,105981381
846,105589722
847,105540274
848,105888115
849,105889044
850,104766848
851,104214719
852,105373336
853,105695960
854,105648431
855,104209140
856,105098249
857,105699230
858,105027507
859,102419693
860,89716340
861,105780785
862,105761821
863,104260514
864,105882746
865,105781431
866,105595040
867,105834817
868,105478765
869,105992057
870,105655536
871,105116212
872,105478765
873,105992057
874,105834713
875,103177191
876,102312322
877,105164250
878,105776328
879,104689015
880,105627093
881,104863768
882,104951791
883,105827180
884,105767706
885,100182704
886,105597523
887,105671700
888,105778197
889,97332071
890,99125415
891,104060620
892,105836508
893,104299898
894,101936062
895,105854503
896,89440641
897,103196065
898,105836473
899,101939163
900,102170973
901,105836508
902,105330958
903,104224693
904,101050459
905,103588717
906,105651167
907,105495254
908,104911611
909,103925350
910,102684049
911,103377078
912,104912949
913,104263502
914,103232660
915,105702630
916,105632946
917,105985996
918,105838851
919,99844724
920,100641418
921,104199476
922,105571651
923,102560572
924,105970659
925,105629393
926,103088714
927,101892662
928,102978146
929,105919557
930,105591962
931,102769030
932,105629393
933,105466075
934,105592289
935,105919557
936,33237979
937,101892662
938,102797001
939,105383953
940,105180601
941,104365693
942,104607912
943,103088714
944,105470051
945,105405701
946,103740403
947,103088579
948,105880417
949,102821877
950,104891789
951,100738901
952,99774803
953,105954915
954,105856234
955,105504629
956,105051413
957,104913354
958,105051675
959,104913581
960,105504629
961,96509838
962,104889893
963,105051251
964,105921716
965,104773150
966,104825165
967,105504716
968,105921699
969,105066788
970,105520668
971,105504831
972,105375453
973,105921717
974,105915415
975,100847823
976,105777489
977,94233352
978,104060323
979,104634584
980,105542267
981,105635732
982,105495633
983,105088880
984,104851530
985,104980461
986,102862045
987,104725048
988,104626411
989,105871068
990,105465530
991,99343869
992,104167790
993,103027787
994,104474430
995,105703417
996,102483282
997,102905794
998,105087238
999,105490938
1000,105616265
1001,102081768
1002,104864562
1003,104206963
1004,105923981
1005,104591084
1006,105564612
1007,84806959
1008,35982874
1009,104450825
1010,105126574
1011,104280456
1012,103996076
1013,104608350
1014,105656622
1015,103769803
1016,105656633
1017,97034557
1018,102297348
1019,103616929
1020,103616929
1021,101651225
1022,100680507
1023,103658820
1024,98284833
1025,104439505
1026,105711890
1027,105941653
1028,105748292
1029,100159921
1030,105358747
1031,105064771
1032,105438755
1033,105358375
1034,105358312
1035,105358132
1036,105357975
1037,104599503
1038,105062853
1039,103000148
1040,103638239
1041,102825631
1042,105772139
