id,title,location,city,price,original_price,discount,m2,rooms,air,terrace,storage,garage,outside,wardrobes,pool,garden,status,satus,has_elevator,property_type,floor_number,price_m2,cluster
105776508,Dúplex en venta en Vila de Gràcia,Gràcia, Barcelona,448000.0,448000,0,84.0,2.0,0,1,0,0,1,0,0,0,0,Buen estado,1,2,0.0,5333.333333333333,2
100548787," Casa o chalet independiente en venta en navata, 3",Vallcarca i els Penitents, Barcelona,990000.0,990000,0,200.0,5.0,1,1,1,1,0,1,0,0,0,Buen estado,0,0,2.0,4950.0,1
103138706,Piso en venta en calle de Tordera,Vila de Gràcia, Barcelona,455000.0,455000,0,77.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,0,2,1.0,5909.090909090909,0
104875684,Piso en venta en Vila de Gràcia,Gràcia, Barcelona,480000.0,490000,0,153.0,2.0,0,0,1,0,1,0,0,0,0,Buen estado,1,2,0.0,3137.2549019607845,2
104154425,Piso en venta en calle de Còrsega,El Camp d'En Grassot i Gràcia Nova, Barcelona,479000.0,479000,0,145.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,0.0,3303.448275862069,0
84478054,"Piso en venta en calle de Sant Cristòfol, 1",Vila de Gràcia, Barcelona,495000.0,495000,0,90.0,3.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,1.0,5500.0,0
105933957,Piso en venta en calle de Ferrer de Blanes,Vila de Gràcia, Barcelona,495000.0,495000,0,94.0,3.0,0,0,0,1,0,0,0,0,0,Buen estado,1,0,1.0,5265.95744680851,3
101160353,Dúplex en venta en Diagonal,Vila de Gràcia, Barcelona,470000.0,470000,0,71.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,4.0,6619.718309859155,0
105887135,"Piso en venta en calle del Penedès, 10",Vila de Gràcia, Barcelona,335000.0,335000,0,66.0,1.0,0,0,0,0,0,0,0,0,0,Buen estado,0,1,1.0,5075.757575757576,3
104081684,Ático en venta en Sicilia,El Camp d'En Grassot i Gràcia Nova, Barcelona,1150000.0,1150000,0,234.0,3.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,9.0,4914.529914529914,0
105345899, Chalet adosado en venta en calle d'Ariosto,Vallcarca i els Penitents, Barcelona,1220000.0,1290000,0,420.0,5.0,1,1,1,1,0,1,1,0,0,Buen estado,0,0,2.0,2904.7619047619046,1
104682997,Piso en venta en calle de Ros de Olano,Vila de Gràcia, Barcelona,650000.0,650000,0,130.0,3.0,0,0,0,0,0,0,0,0,0,Buen estado,1,1,1.0,5000.0,3
105873774,Piso en venta en calle de Jesús,Vila de Gràcia, Barcelona,376000.0,376000,0,60.0,2.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,2.0,6266.666666666667,0
105247579,Piso en venta en calle del Baró de la Barre,Vallcarca i els Penitents, Barcelona,199000.0,199000,0,56.0,3.0,0,1,0,0,1,0,0,0,0,Buen estado,0,2,1.0,3553.5714285714284,2
104833641,Piso en venta en calle Gran de Gràcia,Vila de Gràcia, Barcelona,1050000.0,1050000,0,159.0,3.0,1,1,1,0,1,1,0,0,0,Buen estado,1,2,3.0,6603.773584905661,0
105967073,"Ático en venta en calle de Sant Antoni Maria Claret, 19",El Camp d'En Grassot i Gràcia Nova, Barcelona,699500.0,720000,0,116.0,3.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,7.0,6030.172413793103,0
105588318,Piso en venta en calle de Ferrer de Blanes,Vila de Gràcia, Barcelona,495000.0,495000,0,94.0,3.0,0,0,0,0,0,0,0,0,0,Buen estado,1,1,1.0,5265.95744680851,3
105865964,Piso en venta en calle de les Camèlies,La Salut, Barcelona,525000.0,525000,0,99.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,3.0,5303.030303030303,0
105407169,Piso en venta en calle de Vilafranca,Vila de Gràcia, Barcelona,310000.0,310000,0,80.0,1.0,0,0,0,0,0,0,0,0,0,Buen estado,1,1,2.0,3875.0,3
104739980,Piso en venta en avenida de la República Argentina,Vallcarca i els Penitents, Barcelona,477000.0,477000,0,154.0,3.0,0,0,0,0,0,1,0,0,0,Buen estado,0,0,2.0,3097.4025974025976,3
105545893,Piso en venta en calle de l'Encarnació,El Camp d'En Grassot i Gràcia Nova, Barcelona,375000.0,375000,0,72.0,3.0,0,0,0,0,1,1,0,0,0,A reformar,1,2,5.0,5208.333333333333,2
105407489,Piso en venta en calle de Vilafranca,Vila de Gràcia, Barcelona,289000.0,289000,0,80.0,1.0,0,0,0,0,0,0,0,0,0,A reformar,1,1,4.0,3612.5,3
105106094,Piso en venta en Passatge de Llavallol,El Camp d'En Grassot i Gràcia Nova, Barcelona,470000.0,499990,0,94.0,4.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,6.0,5000.0,0
105938302,Piso en venta en calle de la Mare de Déu dels Reis,Vallcarca i els Penitents, Barcelona,880000.0,880000,0,255.0,5.0,0,0,0,0,1,0,0,0,0,A reformar,1,2,0.0,3450.9803921568628,2
105106094,Piso en venta en Passatge de Llavallol,El Camp d'En Grassot i Gràcia Nova, Barcelona,470000.0,499990,0,94.0,4.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,6.0,5000.0,0
104710198,Piso en venta en El Camp d'En Grassot i Gràcia Nova,Gràcia, Barcelona,520000.0,520000,0,97.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,3.0,5360.8247422680415,0
105961484,Ático en venta en riera de Can Toda,La Salut, Barcelona,700000.0,700000,0,110.0,4.0,1,1,0,1,1,1,1,0,0,A reformar,1,2,6.0,6363.636363636364,1
104299693,Piso en venta en Vila de Gràcia,Gràcia, Barcelona,975000.0,975000,0,149.0,5.0,1,0,0,1,1,0,0,0,0,Buen estado,1,2,1.0,6543.624161073825,0
105849016,Piso en venta en calle de les Camèlies,La Salut, Barcelona,525000.0,525000,0,95.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,2.0,5526.315789473684,2
96698292, Casa o chalet independiente en venta en La Salut,Gràcia, Barcelona,1985000.0,1985000,0,757.0,6.0,1,1,0,0,0,1,1,0,0,Buen estado,0,0,2.0,2622.1928665786,1
105167593,"Piso en venta en calle de Ciudad Real, 23",Vila de Gràcia, Barcelona,460000.0,460000,0,50.0,2.0,0,0,0,0,1,1,0,0,0,Buen estado,1,2,1.0,9200.0,2
105555669,Piso en venta en El Camp d'En Grassot i Gràcia Nova,Gràcia, Barcelona,365000.0,365000,0,106.0,2.0,1,1,1,0,1,1,0,0,0,Buen estado,0,2,1.0,3443.396226415094,0
104354894,Piso en venta en Vallcarca i els Penitents,Gràcia, Barcelona,940000.0,940000,0,205.0,4.0,1,1,0,1,0,0,0,0,0,Buen estado,0,0,2.0,4585.365853658536,3
101998471,Piso en venta en calle de Ros de Olano,Vila de Gràcia, Barcelona,650000.0,650000,0,130.0,3.0,0,0,0,0,0,0,0,0,0,Buen estado,0,0,2.0,5000.0,3
105607496,"Piso en venta en calle de Sardenya, 361",El Camp d'En Grassot i Gràcia Nova, Barcelona,340000.0,340000,0,70.0,3.0,1,0,1,0,1,0,0,0,0,Buen estado,1,2,2.0,4857.142857142857,0
105441019,Piso en venta en El Camp d'En Grassot i Gràcia Nova,Gràcia, Barcelona,410000.0,410000,0,85.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,2.0,4823.529411764706,2
103982168,Piso en venta en calle de Sant Salvador,Vila de Gràcia, Barcelona,350000.0,350000,0,74.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,2.0,4729.72972972973,0
103587372,Piso en venta en riera de Can Toda,La Salut, Barcelona,312000.0,312000,0,100.0,2.0,1,0,1,0,1,1,0,0,0,Buen estado,1,2,0.0,3120.0,0
104027943,Piso en venta en calle Gran de Gràcia,Vila de Gràcia, Barcelona,1530000.0,1530000,0,193.0,4.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,0.0,7927.461139896373,0
103326085,Piso en venta en travesía de Gràcia,Vila de Gràcia, Barcelona,520000.0,520000,0,90.0,4.0,0,0,0,0,1,1,0,0,0,Buen estado,1,2,1.0,5777.777777777777,2
103422920,Piso en venta en calle del Doctor Rizal,Vila de Gràcia, Barcelona,330000.0,330000,0,60.0,1.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,1.0,5500.0,2
98693588,Piso en venta en travesía de Gràcia,El Camp d'En Grassot i Gràcia Nova, Barcelona,593000.0,593000,0,80.0,2.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,1.0,7412.5,0
105820755,Piso en venta en calle de la Mare de Déu dels Reis,Vallcarca i els Penitents, Barcelona,880000.0,880000,0,238.0,5.0,0,0,0,0,1,0,0,0,0,A reformar,1,2,0.0,3697.4789915966394,2
105448122,Piso en venta en calle Gran de Gràcia,Vila de Gràcia, Barcelona,990000.0,990000,0,261.0,4.0,0,1,0,0,1,0,0,0,0,Buen estado,1,2,3.0,3793.103448275862,2
104730311,"Piso en venta en calle de Bailèn, 221",Vila de Gràcia, Barcelona,535000.0,535000,0,101.0,3.0,1,0,1,0,1,0,0,0,0,Buen estado,1,2,4.0,5297.029702970297,0
105901254,Piso en venta en calle de Verdi,La Salut, Barcelona,287000.0,287000,0,85.0,2.0,0,1,0,0,0,0,0,0,0,Buen estado,0,0,2.0,3376.470588235294,3
104366350,Piso en venta en travesía de Dalt,La Salut, Barcelona,395000.0,395000,0,78.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,3.0,5064.102564102564,0
98217051,Piso en venta en calle Gran de Gràcia,Vila de Gràcia, Barcelona,1300000.0,1300000,0,210.0,6.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,2.0,6190.476190476191,2
104223553,Piso en venta en calle de l'Escorial,El Camp d'En Grassot i Gràcia Nova, Barcelona,799000.0,799000,0,154.0,4.0,1,1,0,0,1,1,0,0,0,Buen estado,0,0,2.0,5188.311688311688,0
105907460,Piso en venta en calle de la Mare de Déu de la Salut,La Salut, Barcelona,495000.0,495000,0,140.0,3.0,1,0,0,1,1,0,0,0,0,Buen estado,0,2,1.0,3535.714285714286,2
104572146,Piso en venta en calle de Berga,Vila de Gràcia, Barcelona,350000.0,350000,0,65.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,1.0,5384.615384615385,2
105325783,Piso en venta en calle de Mateu,Vila de Gràcia, Barcelona,330000.0,330000,0,108.0,3.0,1,0,0,0,0,0,0,0,0,Buen estado,0,1,0.0,3055.555555555556,3
104622039,Dúplex en venta en calle Gran de Gràcia,Vila de Gràcia, Barcelona,990000.0,990000,0,261.0,4.0,1,1,1,0,0,1,0,0,0,Buen estado,1,1,1.0,3793.103448275862,1
105907530,Piso en venta en calle de Pau Alsina,El Camp d'En Grassot i Gràcia Nova, Barcelona,495000.0,495000,0,140.0,3.0,1,0,0,1,1,0,0,0,0,Buen estado,0,2,1.0,3535.714285714286,2
96052397,"Estudio en venta en calle del Beat Almató, 16",El Coll, Barcelona,319500.0,319500,0,165.0,3.0,1,1,0,0,1,0,0,0,0,Buen estado,0,2,0.0,1936.3636363636365,0
99750591,Dúplex en venta en Passatge de Nogués,El Camp d'En Grassot i Gràcia Nova, Barcelona,650000.0,650000,0,108.0,2.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,0.0,6018.518518518518,0
104960823,Piso en venta en Vila de Gràcia,Gràcia, Barcelona,379000.0,379000,0,77.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,2.0,4922.077922077922,0
103186721,Piso en venta en calle d'Igualada,Vila de Gràcia, Barcelona,305000.0,305000,0,72.0,4.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,2.0,4236.111111111111,2
105369786,Piso en venta en calle Gran de Gràcia,Vila de Gràcia, Barcelona,990000.0,990000,0,261.0,4.0,0,0,1,0,1,0,0,0,0,Buen estado,1,2,3.0,3793.103448275862,2
104085706,Piso en venta en Vila de Gràcia,Gràcia, Barcelona,480000.0,480000,0,97.0,2.0,0,1,1,0,1,1,0,0,0,Buen estado,0,2,1.0,4948.453608247422,2
105831712,Piso en venta en calle del Torrent de l'Olla,Vila de Gràcia, Barcelona,590000.0,590000,0,112.0,4.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,2.0,5267.857142857143,0
103260952,"Dúplex en venta en Alegre De Dalt, 75",El Camp d'En Grassot i Gràcia Nova, Barcelona,450000.0,450000,0,68.0,2.0,1,1,0,1,1,1,1,0,0,Buen estado,1,2,0.0,6617.64705882353,1
105462759,"Ático en venta en calle del Torrent de l'Olla, 16",Vila de Gràcia, Barcelona,450000.0,485000,0,70.0,3.0,0,1,0,0,1,0,0,0,0,A reformar,1,2,7.0,6428.571428571428,2
103858477,"Dúplex en venta en calle de Rabassa, 2 -16",Vila de Gràcia, Barcelona,935000.0,935000,0,114.0,3.0,1,1,0,0,1,1,0,0,0,Buen estado,0,2,1.0,8201.754385964912,0
105403116,"Piso en venta en calle de Ciudad Real, 23",Vila de Gràcia, Barcelona,460000.0,460000,0,50.0,2.0,0,0,0,0,1,1,0,0,0,Buen estado,1,2,1.0,9200.0,2
104393539,Piso en venta en calle de Rabassa,Vila de Gràcia, Barcelona,340000.0,340000,0,66.0,3.0,0,0,0,0,1,1,0,0,0,Buen estado,0,2,1.0,5151.515151515152,2
98671141,Piso en venta en calle de El Escorial,Vila de Gràcia, Barcelona,405000.0,405000,0,106.0,1.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,5.0,3820.754716981132,0
105596278,Piso en venta en calle de la Mare de Déu dels Reis,Vallcarca i els Penitents, Barcelona,880000.0,880000,0,238.0,5.0,0,0,0,1,1,0,0,0,0,A reformar,1,2,0.0,3697.4789915966394,2
100155643,Piso en venta en calle de Sant Antoni Maria Claret,El Camp d'En Grassot i Gràcia Nova, Barcelona,370000.0,370000,0,66.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,1.0,5606.060606060606,0
104687418,"Piso en venta en Milá i Fontanals, 17",Vila de Gràcia, Barcelona,490000.0,490000,0,93.0,3.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,0.0,5268.817204301075,0
105934588,Piso en venta en calle de l'Escorial,Vila de Gràcia, Barcelona,479000.0,479000,0,88.0,4.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,7.0,5443.181818181818,0
104610009,"Piso en venta en calle de Ventalló, 43",El Camp d'En Grassot i Gràcia Nova, Barcelona,299000.0,299000,0,67.0,3.0,0,1,0,0,0,0,0,0,0,Buen estado,0,1,1.0,4462.686567164179,3
103604583,Piso en venta en calle de Berga,Vila de Gràcia, Barcelona,350000.0,350000,0,65.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,0,2,1.0,5384.615384615385,2
103169717,Piso en venta en Vila de Gràcia,Gràcia, Barcelona,685000.0,695000,0,96.0,2.0,1,0,0,1,1,1,0,0,0,Buen estado,1,2,2.0,7135.416666666667,0
105903650,Piso en venta en calle de la Mare de Déu dels Reis,Vallcarca i els Penitents, Barcelona,880000.0,880000,0,238.0,5.0,0,0,0,0,0,0,0,0,0,Buen estado,0,0,2.0,3697.4789915966394,3
102221430,Piso en venta en calle de la Mare de Déu de la Salut,La Salut, Barcelona,340000.0,340000,0,75.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,4.0,4533.333333333333,0
104503596,Piso en venta en calle de Rabassa,Vila de Gràcia, Barcelona,319000.0,319000,0,63.0,3.0,0,0,0,0,1,1,0,0,0,Buen estado,0,2,1.0,5063.492063492064,2
105234543,Piso en venta en calle de Móra d'Ebre,El Coll, Barcelona,695000.0,695000,0,265.0,1.0,1,0,1,0,0,0,0,0,0,Buen estado,0,0,2.0,2622.6415094339623,3
104007344,Piso en venta en calle de Martí,Vila de Gràcia, Barcelona,289000.0,289000,0,80.0,1.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,4.0,3612.5,2
105861836,Ático en venta en calle Gran de Gràcia,Vila de Gràcia, Barcelona,329000.0,329000,0,78.0,2.0,1,1,0,0,1,0,0,0,0,Buen estado,0,2,5.0,4217.948717948718,0
104005907,Piso en venta en calle de Martí,Vila de Gràcia, Barcelona,269000.0,269000,0,30.0,1.0,0,1,0,0,1,0,0,0,0,Buen estado,1,2,6.0,8966.666666666666,2
103094244,Piso en venta en calle de Sardenya,El Camp d'En Grassot i Gràcia Nova, Barcelona,620000.0,620000,0,156.0,4.0,0,0,0,0,1,1,0,0,0,Buen estado,1,2,2.0,3974.358974358974,2
104972760,Piso en venta en calle Gran de Gràcia,Vila de Gràcia, Barcelona,440000.0,460000,0,109.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,2.0,4036.697247706422,2
104953829,Piso en venta en calle del Pou de la Riera,Vila de Gràcia, Barcelona,1200000.0,1200000,0,200.0,3.0,1,1,0,0,1,1,0,0,0,Buen estado,0,0,2.0,6000.0,0
105861836,Ático en venta en calle Gran de Gràcia,Vila de Gràcia, Barcelona,329000.0,329000,0,78.0,2.0,1,1,0,0,1,0,0,0,0,Buen estado,0,2,5.0,4217.948717948718,0
105659242,Estudio en venta en calle de Milà i Fontanals,Vila de Gràcia, Barcelona,457000.0,477000,0,120.0,3.0,1,0,0,0,1,1,0,0,0,Buen estado,0,2,0.0,3808.3333333333335,0
105411347,Ático en venta en calle de Vilafranca,Vila de Gràcia, Barcelona,270000.0,270000,0,32.0,1.0,0,1,0,0,1,0,0,0,0,Buen estado,1,2,6.0,8437.5,2
105323749,Piso en venta en calle de Joan Blanques,Vila de Gràcia, Barcelona,467000.0,467000,0,95.0,4.0,0,0,0,0,1,0,0,0,0,A reformar,0,2,1.0,4915.789473684211,2
105942012,Piso en venta en El Camp d'En Grassot i Gràcia Nova,Gràcia, Barcelona,380000.0,380000,0,70.0,2.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,3.0,5428.571428571428,0
105977221,Piso en venta en La Salut,Gràcia, Barcelona,128000.0,128000,0,54.0,1.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,0.0,2370.3703703703704,0
104191075,Piso en venta en calle de Ventalló,El Camp d'En Grassot i Gràcia Nova, Barcelona,290000.0,290000,0,50.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,0,2,1.0,5800.0,0
105882819,Piso en venta en calle de la Providència,El Camp d'En Grassot i Gràcia Nova, Barcelona,620000.0,620000,0,156.0,4.0,0,0,0,1,1,1,0,0,0,Buen estado,1,2,2.0,3974.358974358974,0
102856513,Piso en venta en via Augusta,Vila de Gràcia, Barcelona,920000.0,920000,0,110.0,2.0,1,0,1,1,1,1,1,0,0,Buen estado,1,2,2.0,8363.636363636364,1
105392286,Piso en venta en travesía de Gràcia,El Camp d'En Grassot i Gràcia Nova, Barcelona,589000.0,589000,0,174.0,3.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,2.0,3385.057471264368,0
105059681,Piso en venta en calle de Mercedes,La Salut, Barcelona,340000.0,340000,0,69.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,1.0,4927.536231884058,2
104692389,Piso en venta en calle de la Fraternitat,Vila de Gràcia, Barcelona,225000.0,240000,0,54.0,2.0,1,0,1,0,1,0,0,0,0,Buen estado,0,2,3.0,4166.666666666667,2
105930068,"Piso en venta en travesía de Dalt, 25",La Salut, Barcelona,495000.0,495000,0,95.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,4.0,5210.526315789473,0
104525790,"Piso en venta en calle de Ca l'Alegre de Dalt, 44",El Camp d'En Grassot i Gràcia Nova, Barcelona,399000.0,399000,0,91.0,4.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,6.0,4384.615384615385,2
105979430,Piso en venta en Vila de Gràcia,Gràcia, Barcelona,465000.0,465000,0,104.0,3.0,0,0,0,0,1,0,0,0,0,A reformar,1,2,3.0,4471.153846153846,2
105815201,"Piso en venta en avenida del Coll del Portell, 42",La Salut, Barcelona,235000.0,235000,0,60.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,3916.6666666666665,2
103261238,"Dúplex en venta en Alegre De Dalt, 75",El Camp d'En Grassot i Gràcia Nova, Barcelona,450000.0,450000,0,71.0,2.0,1,1,0,1,1,1,1,0,0,Buen estado,1,2,0.0,6338.028169014085,1
103841422,"Piso en venta en calle del Rosselló, 345",El Camp d'En Grassot i Gràcia Nova, Barcelona,550000.0,550000,0,85.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,3.0,6470.588235294118,0
105523236,Piso en venta en Vallcarca i els Penitents,Gràcia, Barcelona,880000.0,880000,0,238.0,4.0,0,1,0,0,1,0,0,0,0,A reformar,1,2,0.0,3697.4789915966394,2
105576087,Dúplex en venta en avenida Avenue del Coll del Portell,La Salut, Barcelona,360500.0,360500,0,73.0,1.0,1,0,1,1,1,1,1,0,0,Buen estado,1,2,0.0,4938.356164383562,1
105912538,Piso en venta en calle de la Mare de Déu dels Reis,Vallcarca i els Penitents, Barcelona,880000.0,880000,0,238.0,5.0,0,0,0,0,1,0,0,0,0,A reformar,0,2,0.0,3697.4789915966394,2
105464489,Piso en venta en calle de la Mare de Déu de la Salut,La Salut, Barcelona,185000.0,185000,0,37.0,1.0,0,0,0,0,1,1,0,0,0,A reformar,1,2,3.0,5000.0,2
100870362,"Dúplex en venta en calle de Gomis, 42",Vallcarca i els Penitents, Barcelona,604000.0,604000,0,87.0,2.0,1,1,0,0,1,0,0,0,0,Buen estado,1,2,0.0,6942.528735632184,0
103400288,Dúplex en venta en calle del Torrent de les Flors,Vila de Gràcia, Barcelona,790000.0,790000,0,133.0,4.0,0,1,0,0,1,0,0,0,0,Buen estado,0,2,1.0,5939.849624060151,2
105971518,Piso en venta en travesía de Dalt,Vila de Gràcia, Barcelona,460000.0,460000,0,86.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,7.0,5348.837209302325,2
104555552,Dúplex en venta en calle de Ciudad Real,Vila de Gràcia, Barcelona,460000.0,460000,0,65.0,2.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,1.0,7076.923076923077,0
105899015,Dúplex en venta en calle de Sicília,El Camp d'En Grassot i Gràcia Nova, Barcelona,290000.0,290000,0,96.0,3.0,0,0,0,0,1,0,0,0,0,A reformar,1,2,0.0,3020.833333333333,2
104858825,Piso en venta en travesía de Dalt,La Salut, Barcelona,385000.0,385000,0,83.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,3.0,4638.55421686747,0
105531992,Piso en venta en calle de Sant Pere Màrtir,Vila de Gràcia, Barcelona,479000.0,479000,0,87.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,0,0,2.0,5505.747126436781,3
105912538,Piso en venta en calle de la Mare de Déu dels Reis,Vallcarca i els Penitents, Barcelona,880000.0,880000,0,238.0,5.0,0,0,0,0,1,0,0,0,0,A reformar,0,2,0.0,3697.4789915966394,2
104672025, Casa o chalet independiente en venta en calle de Capellades s/n,Vallcarca i els Penitents, Barcelona,1250000.0,1250000,0,280.0,5.0,1,1,1,1,0,1,0,0,0,Buen estado,0,0,2.0,4464.285714285715,1
105024515,Dúplex en venta en calle de l'Escorial,Vila de Gràcia, Barcelona,799000.0,799000,0,153.0,4.0,1,1,1,0,1,1,0,0,0,Buen estado,1,2,0.0,5222.222222222223,0
105231011,Dúplex en venta en Vila de Gràcia,Gràcia, Barcelona,698800.0,698800,0,145.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,0,2,0.0,4819.310344827586,2
105390930,Ático en venta en calle de Vilafranca,Vila de Gràcia, Barcelona,265000.0,265000,0,30.0,1.0,1,1,0,0,1,0,0,0,0,A reformar,1,2,6.0,8833.333333333334,0
105565164,Piso en venta en La Salut,Gràcia, Barcelona,312000.0,312000,0,80.0,2.0,1,1,0,0,1,1,0,0,0,Buen estado,0,2,1.0,3900.0,0
105567052,Piso en venta en rambla de Mercedes,La Salut, Barcelona,650000.0,650000,0,131.0,4.0,0,1,0,0,1,1,0,0,0,Buen estado,1,2,1.0,4961.832061068702,0
104689321,Piso en venta en calle de Roger de Flor,El Camp d'En Grassot i Gràcia Nova, Barcelona,375000.0,375000,0,66.0,2.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,5681.818181818182,2
105259450,Piso en venta en calle d'en Grassot,El Camp d'En Grassot i Gràcia Nova, Barcelona,380000.0,380000,0,74.0,4.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,5135.135135135135,2
105522104,Dúplex en venta en calle de l'Escorial,El Camp d'En Grassot i Gràcia Nova, Barcelona,650000.0,650000,0,125.0,4.0,1,0,0,0,1,1,0,0,0,A reformar,1,2,6.0,5200.0,0
105785942,Piso en venta en calle de Móra la Nova,El Coll, Barcelona,668000.0,668000,0,202.0,3.0,1,0,0,1,1,0,0,0,0,Buen estado,1,2,0.0,3306.930693069307,0
105360437,Piso en venta en calle de Ferrer de Blanes,Vila de Gràcia, Barcelona,495000.0,495000,0,94.0,3.0,1,0,0,1,1,0,0,0,0,Buen estado,1,2,1.0,5265.95744680851,0
103079178,Ático en venta en calle de Sant Lluís,El Camp d'En Grassot i Gràcia Nova, Barcelona,770000.0,770000,0,130.0,4.0,1,1,1,1,1,1,0,0,0,Buen estado,1,2,2.0,5923.076923076923,1
105664794,Piso en venta en Vallcarca i els Penitents,Gràcia, Barcelona,488000.0,488000,0,97.0,3.0,1,0,0,0,1,0,0,0,0,Buen estado,1,2,2.0,5030.927835051546,0
105135192, Casa o chalet independiente en venta en Passatge de Tona,Vallcarca i els Penitents, Barcelona,1400000.0,1400000,0,610.0,7.0,1,1,1,1,0,1,0,0,0,A reformar,0,0,2.0,2295.0819672131147,1
104918305,Piso en venta en calle de Sant Antoni Maria Claret,El Camp d'En Grassot i Gràcia Nova, Barcelona,500000.0,500000,0,83.0,4.0,0,0,0,0,0,0,0,0,0,Buen estado,1,1,6.0,6024.096385542169,3
103425177, Chalet pareado en venta en Ariosto,Vallcarca i els Penitents, Barcelona,1290000.0,1290000,0,420.0,4.0,1,1,0,1,0,1,1,0,0,Buen estado,0,0,2.0,3071.428571428572,1
104864162,Estudio en venta en Vila de Gràcia,Gràcia, Barcelona,279000.0,279000,0,71.0,3.0,1,0,1,0,1,0,0,0,0,Buen estado,0,2,0.0,3929.577464788733,2
105697782,Piso en venta en Vila de Gràcia,Gràcia, Barcelona,780000.0,780000,0,136.0,4.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,1.0,5735.294117647059,0
102168254,Piso en venta en calle de Ros de Olano,Vila de Gràcia, Barcelona,650000.0,650000,0,129.0,3.0,0,0,0,0,1,0,0,0,0,Buen estado,1,2,1.0,5038.759689922481,2
104296894,Piso en venta en calle de Sant Salvador,Vila de Gràcia, Barcelona,269000.0,269000,0,44.0,2.0,0,0,0,0,0,0,0,0,0,Buen estado,0,0,0.0,6113.636363636364,3
105575680,Piso en venta en Vila de Gràcia,Gràcia, Barcelona,510000.0,510000,0,98.0,4.0,1,1,0,0,1,1,0,0,0,Buen estado,1,2,6.0,5204.081632653061,0
104627897,Piso en venta en calle de la Providència,El Camp d'En Grassot i Gràcia Nova, Barcelona,495000.0,495000,0,118.0,4.0,1,0,0,0,1,1,0,0,0,Buen estado,1,2,3.0,4194.9152542372885,0
103728638, Casa o chalet independiente en venta en Vallcarca i els Penitents,Gràcia, Barcelona,1490000.0,1490000,0,250.0,9.0,1,1,1,1,0,0,1,0,0,A reformar,0,0,2.0,5960.0,1
103783890,Piso en venta en calle de Ros de Olano,Vila de Gràcia, Barcelona,650000.0,650000,0,130.0,3.0,0,1,0,0,1,0,0,0,0,Buen estado,1,2,1.0,5000.0,2
