,id
1510,105271397
1511,104526579
1512,99393087
1513,102035922
1514,104631944
1515,104265498
1516,105233719
1517,104115812
1518,104906859
1519,106033310
1520,105891773
1521,104358272
1522,105461151
1523,105103936
1524,104721240
1525,104736904
1526,105111296
1527,104700442
1528,105173542
1529,104291241
1530,105807604
1531,105022464
1532,106024102
1533,104291241
1534,105518899
1535,105569469
1536,105504633
1537,105440394
1538,105834147
1539,103723612
1540,100188949
1541,105737747
1542,104991338
1543,105125166
1544,103488357
1545,104980723
1546,103264113
1547,105276310
1548,105528354
1549,105792985
1550,105277336
1551,104652058
1552,105093241
1553,105109391
1554,102235674
1555,103156844
1556,106035048
1557,104499007
1558,105385727
1559,105916666
1560,105916666
1561,105945832
1562,104610996
1563,97691292
1564,105707357
1565,105866544
1566,105041345
1567,104018956
1568,91539302
1569,104089278
1570,105463359
1571,2006580
1572,103210376
1573,105033258
1574,105396092
1575,30017114
1576,105916644
1577,95327670
1578,103590102
1579,104242992
1580,104598181
1581,105088271
1582,105459175
1583,105573089
1584,105882581
1585,102965425
1586,102977954
1587,104572859
1588,100928267
1589,39350272
1590,104622061
1591,103977560
1592,103702330
1593,101513033
1594,105241762
1595,105891420
1596,104042996
1597,106024078
1598,105610288
1599,104758012
1600,105353767
1601,104757350
1602,104803074
1603,104345005
1604,104815536
1605,103741020
1606,104572344
1607,105576642
1608,103746353
1609,105687129
1610,101165886
1611,94920134
1612,96408191
1613,105927446
