,id
1009,105721978
1010,104512472
1011,105969026
1012,105718487
1013,105913251
1014,105046501
1015,105967380
1016,105022614
1017,105027249
1018,105701502
1019,105993827
1020,105205781
1021,105839862
1022,86875863
1023,105161315
1024,104041597
1025,105044409
1026,101167817
1027,105373549
1028,105490658
1029,93659124
1030,105474545
1031,104782513
1032,105886121
1033,105931505
1034,105932194
1035,82868944
1036,105829832
1037,104539950
1038,102080143
1039,105454394
1040,105533783
1041,104059039
1042,105265160
1043,104948015
1044,104874623
1045,105553582
1046,105351090
1047,105926027
1048,104223521
1049,105482155
1050,104223521
1051,105936914
1052,105883205
1053,103726510
1054,104046082
1055,104087422
1056,104852454
1057,105318428
1058,105267622
1059,105329608
1060,104620670
1061,104625830
1062,105813352
1063,103353512
1064,105229958
1065,105613693
1066,105960760
1067,105576343
1068,105213018
1069,105779680
1070,105453530
1071,105733067
1072,105822727
1073,105794312
1074,105672842
1075,105892077
1076,104622414
1077,105325852
1078,105111283
1079,105840189
1080,105400642
1081,100159728
1082,102217517
1083,105401167
1084,104074342
1085,103628918
1086,105681927
1087,105499722
1088,105341439
1089,105087907
1090,105865325
1091,105667302
1092,104468646
1093,100824185
1094,105425836
1095,104349564
1096,105840099
1097,105599226
1098,105371149
1099,105764703
1100,105602283
1101,105645047
1102,103780867
1103,103026056
1104,104039117
1105,104700461
1106,96816742
1107,90137259
1108,102255078
1109,105445322
1110,96906881
1111,104627267
1112,106017397
1113,102637366
1114,103854305
1115,103795707
1116,105224097
1117,104004478
1118,103489038
1119,103033210
1120,99278118
1121,104259590
1122,103426083
1123,105677047
1124,105119659
1125,100266485
1126,106007044
1127,102206977
1128,103433767
1129,105834681
1130,103181179
1131,96197895
1132,105160370
1133,106026916
1134,104664074
1135,99673590
1136,104411709
1137,104870225
1138,104254323
1139,104983984
1140,104983984
1141,104567343
1142,105453002
1143,105512195
1144,106031949
1145,105989481
1146,103340036
1147,104331642
1148,104302281
1149,105474671
1150,99117414
1151,104566983
1152,104052936
1153,105168561
1154,104053151
1155,105168560
1156,103113045
1157,105482896
1158,106030289
1159,105519537
1160,104849663
1161,101727583
1162,105003214
1163,105596464
1164,105422398
1165,106002102
1166,105662821
1167,105181181
1168,105822950
1169,103012380
1170,103012380
1171,101035112
1172,104300966
1173,101035106
1174,103375251
1175,104300820
1176,104301010
1177,101806580
1178,106021164
1179,102245386
1180,103060444
1181,96694346
1182,104126068
1183,105516015
1184,105150989
1185,105705420
1186,104355336
1187,104639714
1188,105547501
1189,104876645
1190,104734103
1191,94285069
1192,106026976
1193,104354018
1194,104353875
1195,104354008
1196,105580168
1197,103633505
1198,95054888
1199,104627285
1200,104627285
1201,102222206
1202,102222390
1203,104711315
1204,85492287
1205,104797895
1206,105019881
1207,105019746
1208,103921134
1209,105487461
1210,106024244
1211,106030143
1212,99171928
1213,105864616
1214,104559245
1215,105957054
1216,104366511
1217,104900676
1218,104366509
1219,104366015
1220,104900602
1221,104900509
1222,104366561
1223,104366076
1224,104366077
1225,104366570
1226,104366043
1227,105972780
1228,105889508
1229,106028544
1230,105341349
1231,105491163
1232,105041483
1233,105652109
1234,103607591
1235,104893447
1236,104799973
1237,104421218
1238,105637727
1239,99625804
1240,104354126
1241,105469569
1242,104799962
1243,105652061
1244,105652107
1245,105652322
1246,101288132
1247,105228438
1248,91087593
1249,105652128
1250,105637400
1251,105652284
1252,104950437
1253,105637374
1254,99168745
1255,105598634
1256,105637689
1257,105994334
1258,105503803
1259,105503890
1260,105503890
1261,105503862
1262,104085198
1263,105994334
1264,105565392
1265,105004312
1266,105503803
1267,102543241
1268,106033174
1269,105648009
1270,102543195
1271,102543276
1272,102543204
1273,105696203
1274,105875223
1275,97312522
1276,97312523
1277,97312508
1278,101294673
1279,104762522
1280,97312531
1281,97685757
1282,97312416
1283,97312530
1284,97312532
1285,97312505
1286,104238117
1287,98895099
1288,104478836
1289,105503020
1290,106022426
1291,105941870
1292,106023104
1293,92015334
1294,98540686
1295,106009185
1296,102071867
1297,105610693
1298,105610780
1299,105610929
1300,105610652
1301,101319862
1302,105610848
1303,104446836
1304,104210395
1305,104786975
1306,105157906
1307,105157325
1308,105415821
1309,103281133
1310,84604214
1311,105642041
1312,106021269
1313,103348062
1314,105914872
1315,105537801
1316,104601537
1317,105658811
1318,105261991
1319,92853686
1320,104796857
1321,105677036
1322,101949519
1323,96320887
1324,92853686
1325,98121901
1326,89423193
1327,104793336
1328,104238148
1329,103030928
1330,103030918
1331,105367682
1332,106017854
1333,105554654
1334,106013598
1335,105834627
1336,105042953
1337,105224682
1338,105637495
1339,103161030
1340,103681415
1341,105043028
1342,105637657
1343,105042975
1344,105637972
1345,103160998
1346,103681402
1347,105043047
1348,105043029
1349,98199104
1350,105814444
1351,105964053
1352,105665336
1353,105998394
1354,103422748
1355,106020260
1356,103423254
1357,106026591
1358,100314974
1359,103423109
1360,106019350
1361,85156127
1362,105849054
1363,100315401
1364,105574179
1365,103423443
1366,97655800
1367,105160548
1368,102528401
1369,105984129
1370,105986256
1371,102527093
1372,101846457
1373,97399471
1374,97399465
1375,105460804
1376,94114901
1377,103450569
1378,94114936
1379,95735948
1380,89137217
1381,94114901
1382,95735948
1383,103450569
1384,94114930
1385,95735966
1386,94114913
1387,94114936
1388,94114915
1389,94114931
1390,94114943
1391,105968156
1392,98061445
1393,105241497
1394,105608424
1395,95735860
1396,105940111
1397,105968189
1398,95735992
1399,97149589
1400,104223800
1401,104987008
1402,106021569
1403,105711869
1404,105054188
1405,105264584
1406,89308723
1407,100001439
1408,105997783
1409,105999394
1410,105914436
1411,105338284
1412,106012303
1413,105997783
1414,105999394
1415,105229692
1416,104081260
1417,95142185
1418,104375794
1419,105227602
1420,105406221
1421,102640900
1422,98398001
1423,104244088
1424,105759795
1425,106020977
1426,104006149
1427,105967926
1428,105684160
1429,105169089
1430,104072773
1431,101538746
1432,104544732
1433,105714898
1434,105355952
1435,101584410
1436,105425781
1437,105199868
1438,105360294
1439,101766903
1440,105837581
1441,105425781
1442,105938008
1443,105232872
1444,101766903
1445,105199868
1446,105360294
1447,105752839
1448,101617163
1449,104427850
1450,105578083
1451,106011982
1452,105154438
1453,105909119
1454,101617162
1455,104427865
1456,105941033
1457,101617244
1458,101617607
1459,101617247
1460,104427747
1461,104427843
1462,104427698
1463,105994516
1464,104692261
1465,104427736
1466,105803093
1467,104692350
1468,104427853
1469,105744891
1470,103498479
1471,105635812
1472,105744891
1473,105972745
1474,106005120
1475,105852296
1476,104917790
1477,105782134
1478,105208513
1479,105457582
1480,105373123
1481,100107978
1482,103777379
1483,104976893
1484,103445041
1485,104882618
1486,105990874
1487,104976678
1488,105298981
1489,106018376
1490,105893494
1491,105963049
1492,105001085
1493,104911348
1494,105825534
1495,105503549
1496,104878003
1497,105891319
1498,95097183
1499,105886089
1500,104875813
1501,105001085
1502,105503549
1503,105337266
1504,104700469
1505,105136000
1506,105484302
1507,101499488
1508,105616565
1509,104528354
1510,105305607
1511,105997161
1512,105193155
1513,105981337
1514,104842223
1515,105981326
1516,105981336
1517,106007083
1518,94573855
1519,105978554
1520,104849293
1521,106007750
1522,105928480
1523,105998010
1524,105987788
1525,104717992
1526,103271053
1527,106007531
1528,104827107
1529,106002990
1530,104849293
1531,104838401
1532,105214261
1533,105523684
1534,105602717
1535,105355691
1536,105966244
1537,105997181
1538,103297489
1539,105908557
1540,105577757
1541,106004873
1542,105316354
1543,105167590
1544,105518818
1545,105482575
1546,104031105
1547,105921825
1548,84144318
1549,103902078
1550,106012681
1551,103380270
1552,104655573
1553,105083751
1554,104770055
1555,104431301
1556,103752511
1557,101764360
1558,101476967
1559,100859952
1560,105098858
1561,103380270
1562,103752511
1563,104984225
1564,100859952
1565,99026137
1566,105663283
1567,103902078
1568,101487728
1569,103944918
1570,104431301
1571,105591642
1572,104609592
1573,106012681
1574,40295529
1575,105536720
1576,100865668
1577,105426892
1578,105962622
1579,102843642
1580,103795962
1581,105211949
1582,105684589
1583,105935640
1584,104767450
1585,96311239
1586,105900424
1587,105849566
1588,95129290
1589,105850016
1590,105020898
1591,105969853
1592,105962622
1593,96311239
1594,94782722
1595,105850016
1596,103795962
1597,105206061
1598,105426892
1599,105691441
1600,105809664
1601,105976335
1602,105684589
1603,105243348
1604,105935640
1605,105449954
1606,101760980
1607,105923044
1608,104191577
1609,33148486
1610,105923038
1611,105858822
1612,103895352
1613,105969973
1614,105962262
1615,105858797
1616,105458681
1617,102049749
1618,105711986
1619,105871370
1620,105769758
1621,105653210
1622,105082021
1623,104218758
1624,105871370
1625,104445387
1626,104403260
1627,105598618
1628,103633053
1629,103084016
1630,105631486
1631,105293278
1632,101535047
1633,105573006
1634,104500436
1635,105107496
1636,105216724
1637,104582485
1638,104650462
1639,103320566
1640,105572461
1641,105963843
1642,104947138
1643,105998560
1644,105313009
1645,104899491
1646,104863067
1647,105672957
1648,105899137
1649,103842249
1650,105899137
1651,105886007
1652,103363123
1653,106019788
1654,105996557
1655,102864062
1656,105924092
1657,102627697
1658,105706349
1659,104356181
1660,103842249
1661,103681742
1662,105899804
1663,106003160
1664,104803943
1665,92264331
1666,104830496
1667,29944834
1668,104943570
1669,104044871
1670,105987581
1671,103910745
1672,102249008
1673,104824496
1674,105234661
1675,103201321
1676,105366469
1677,105989775
1678,105739181
1679,104623027
1680,100785348
1681,106011900
1682,104044871
1683,105254968
1684,92264331
1685,104640500
1686,98433967
1687,103201321
1688,104824496
1689,104830496
1690,104623027
1691,105234661
1692,105515724
1693,105994205
1694,29944834
1695,105989775
1696,103910745
1697,102249008
1698,105509551
1699,106015390
1700,104355075
1701,105944827
1702,105482617
1703,105846324
1704,105412269
1705,105545615
1706,105186727
1707,105227680
1708,96477418
1709,105916763
1710,104355075
1711,105482617
1712,105944827
1713,103611681
1714,104804018
1715,105221018
1716,105875262
1717,104198818
1718,87363581
1719,105913336
1720,105686915
1721,105227444
1722,105976896
1723,103393216
1724,105981484
1725,104768532
1726,103739868
1727,103778109
1728,105918073
1729,105682596
1730,105717761
1731,106014113
1732,105971542
1733,103275704
1734,99965251
1735,84809865
1736,105276333
1737,105983351
1738,103353935
1739,102035915
1740,105276333
1741,105971542
1742,105686567
1743,89693247
1744,105933980
1745,105264594
1746,105340680
1747,103560522
1748,103460679
1749,103381821
1750,103941637
1751,104523344
1752,104096373
1753,105070426
1754,105967523
1755,103941979
1756,103841044
1757,101355661
1758,104769983
1759,105118929
1760,101355632
1761,100528484
1762,98398693
1763,105093316
1764,105900181
1765,105162208
1766,105228794
1767,100962247
1768,104347927
1769,103265688
1770,105340680
1771,104534714
1772,102485289
1773,103941637
1774,101355661
1775,101355721
1776,105264594
1777,104523344
1778,103460679
1779,105228794
1780,105941451
1781,104347927
1782,100962247
1783,105050283
1784,105975617
1785,97810036
1786,101309681
1787,98965135
1788,105868842
1789,102759379
1790,105399660
1791,102331115
1792,97758409
1793,103806656
1794,105568240
1795,105597858
1796,105324089
1797,101776282
1798,105222585
1799,104091327
