,id,title,location,city,price,original_price,discount,m2,hab,floor,air,terrace,storage,elevator,garage,outside,wardrobes,pool,garden,satus,energy,co2
978,102322158,Piso en venta en calle de Lincoln,Sant Gervasi - Galvany, Barcelona,135000,"
149000 €
",0,39.0,1.0,Bajo exterior sin ascensor,False,False,False,True,False,True,False,False,False,Buen estado,136,36
979,103549055,Piso en venta en Carrer del Berlinès,Sant Gervasi - La Bonanova, Barcelona,590000,590000,0,147.0,2.0,Bajo con ascensor,False,False,True,True,False,False,False,False,False,Nueva,,
980,105819467,Estudio en venta en calle d'Homer,El Putxet i el Farró, Barcelona,360000,360000,0,151.0,,Bajo exterior sin ascensor,False,False,False,True,False,True,True,False,False,Buen estado,,
981,103549066,Piso en venta en Carrer del Berlinès,Sant Gervasi - La Bonanova, Barcelona,730000,730000,0,86.0,2.0,Bajo con ascensor,False,False,True,True,False,False,False,False,False,Nueva,108,
982,103549058,Piso en venta en Carrer del Berlinès,Sant Gervasi - La Bonanova, Barcelona,735000,735000,0,84.0,2.0,Bajo con ascensor,False,False,True,True,False,False,False,False,False,Nueva,108,
983,105878946,"Piso en venta en ronda del General Mitre, 138",Sant Gervasi - Galvany, Barcelona,705000,"
725000 €
",0,109.0,2.0,Bajo exterior con ascensor,True,True,False,True,False,True,True,False,False,Buen estado,,
984,105444823,"Piso en venta en calle de Moragas, 1",Sant Gervasi - La Bonanova, Barcelona,850000,"
890000 €
",0,160.0,4.0,Planta 2ª exterior con ascensor,False,False,False,True,False,True,False,False,False,Buen estado,45,
985,102544772,"Dúplex en venta en calle de Fontcoberta, 17",Sarrià, Barcelona,895000,895000,0,150.0,3.0,Bajo exterior con ascensor,True,True,False,True,True,True,False,False,False,Buen estado,119,
986,105371016,Piso en venta en calle de Ferran Agulló,Sant Gervasi - Galvany, Barcelona,6900000,6900000,0,625.0,7.0,Planta 5ª exterior con ascensor,True,True,True,True,True,True,True,False,False,Buen estado,,
987,100508044,Piso en venta en calle de Gósol,Les Tres Torres, Barcelona,1300000,1300000,0,320.0,5.0,Bajo exterior sin ascensor,False,False,False,True,False,True,False,False,False,Buen estado,,
988,103549066,Piso en venta en Carrer del Berlinès,Sant Gervasi - La Bonanova, Barcelona,730000,730000,0,86.0,2.0,Bajo con ascensor,False,False,True,True,False,False,False,False,False,Nueva,108,
989,105972043,Piso en venta en calle del Doctor Carulla,Les Tres Torres, Barcelona,1200000,1200000,0,106.0,3.0,Planta 1ª exterior con ascensor,True,True,False,True,True,True,False,False,False,Buen estado,,
990,100508044,Piso en venta en calle de Gósol,Les Tres Torres, Barcelona,1300000,1300000,0,320.0,5.0,Bajo exterior sin ascensor,False,False,False,True,False,True,False,False,False,Buen estado,,
991,105841307,Piso en venta en paseo de Manuel Girona,Sarrià, Barcelona,1450000,1450000,0,180.0,4.0,Planta 9ª exterior con ascensor,False,True,False,True,True,True,False,False,False,Buen estado,,
992,105371016,Piso en venta en calle de Ferran Agulló,Sant Gervasi - Galvany, Barcelona,6900000,6900000,0,625.0,7.0,Planta 5ª exterior con ascensor,True,True,True,True,True,True,True,False,False,Buen estado,,
993,103549054,Piso en venta en calle del Berlinès,Sant Gervasi - La Bonanova, Barcelona,420000,420000,0,57.0,1.0,Planta 1ª con ascensor,False,False,False,True,False,False,False,False,False,Nueva,,
994,102322158,Piso en venta en calle de Lincoln,Sant Gervasi - Galvany, Barcelona,135000,"
149000 €
",0,39.0,1.0,Bajo exterior sin ascensor,False,False,False,True,False,True,False,False,False,Buen estado,136,36
995,103549055,Piso en venta en Carrer del Berlinès,Sant Gervasi - La Bonanova, Barcelona,590000,590000,0,147.0,2.0,Bajo con ascensor,False,False,True,True,False,False,False,False,False,Nueva,,
