,id,title,location,city,price,original_price,discount,m2,hab,floor,air,terrace,storage,elevator,garage,outside,wardrobes,pool,garden,energy,co2,status,satus
626,103859368,Ático en venta en calle Lancaster,El,"Raval,",895000,895000,0,127.0,2.0,Planta 5ª interior con ascensor,True,True,False,True,False,False,False,False,False,,,,
627,105201308,Piso en venta en calle de la Princesa,Sant,Pere,427000,427000,0,94.0,2.0,Planta 3ª exterior con ascensor,False,False,False,True,False,True,False,False,False,,,,
628,104949146,"Piso en venta en Passatge de Bernardí Martorell, 6",El,"Raval,",244000,"
249000 €
",0,66.0,3.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,False,False,False,,,,
629,104025355,"Piso en venta en calle dels Tallers, 69",El,"Raval,",178000,178000,0,37.0,1.0,Planta 2ª interior sin ascensor,True,False,False,True,False,False,True,False,False,41,,,
630,105097551,Piso en venta en calle de la Lleialtat,El,"Raval,",130000,130000,0,37.0,1.0,Planta 1ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
631,105815022,Piso en venta en avenida de Francesc Cambó,Sant,Pere,540000,"
575000 €
",0,140.0,5.0,Planta 2ª exterior con ascensor,False,False,False,True,False,True,False,False,False,,,,
632,104622151,"Piso en venta en calle de la Lluna, 25",El,"Raval,",287000,287000,0,92.0,2.0,Planta 1ª interior con ascensor,False,False,False,True,False,False,False,False,False,,,,
633,105396211,Ático en venta en calle d'En Giralt el Pellicer,Sant,Pere,400000,400000,0,50.0,1.0,Planta 5ª interior con ascensor,True,False,False,True,False,False,True,False,False,,,,
634,90074173,Piso en venta en calle de la Lleona,El,"Gòtic,",380000,380000,0,97.0,4.0,Planta 1ª exterior con ascensor,True,False,False,True,False,True,False,False,False,,,,
635,105396211,Ático en venta en calle d'En Giralt el Pellicer,Sant,Pere,400000,400000,0,50.0,1.0,Planta 5ª interior con ascensor,True,False,False,True,False,False,True,False,False,,,,
636,101291506,Piso en venta en calle Nou de la Rambla,El,"Raval,",365000,365000,0,119.0,4.0,Planta 2ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,176,,,
637,98688299,Piso en venta en plaza del Pedró,El,"Raval,",153000,153000,0,63.0,2.0,Planta 1ª interior sin ascensor,False,False,False,True,False,False,False,False,False,,,,
638,105481663,"Piso en venta en avenida del Paral·lel, 48",El,"Raval,",280000,280000,0,60.0,3.0,Planta 3ª exterior con ascensor,False,False,False,True,False,True,False,False,False,,,,
639,102284104,Piso en venta en calle de la Portaferrissa,El,"Gòtic,",280000,280000,0,43.0,1.0,Planta 1ª interior con ascensor,True,True,False,True,False,False,False,False,False,,,,
640,105915007,Piso en venta en calle de la Cendra,El,"Raval,",119900,119900,0,30.0,1.0,Bajo exterior sin ascensor,True,False,False,True,False,True,False,False,False,,,,
641,104683035,Piso en venta en calle dels Còdols,El,"Gòtic,",665000,665000,0,101.0,2.0,Planta 1ª interior sin ascensor,False,False,False,True,False,False,True,False,False,,,,
642,104341297,Piso en venta en rambla La,El,"Raval,",355000,"
378000 €
",0,53.0,1.0,Planta 4ª exterior con ascensor,True,True,False,True,False,True,True,False,False,,,,
643,104622151,"Piso en venta en calle de la Lluna, 25",El,"Raval,",287000,287000,0,92.0,2.0,Planta 1ª interior con ascensor,False,False,False,True,False,False,False,False,False,,,,
644,104352251,Piso en venta en rambla La,El,"Raval,",330000,330000,0,55.0,1.0,Planta 1ª exterior con ascensor,True,True,False,True,False,True,True,False,False,,,,
645,105359271,Piso en venta en calle de la Dagueria,El,"Gòtic,",265000,265000,0,58.0,2.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,True,False,False,200,42,,
646,105659973,Piso en venta en calle del Mar,La,"Barceloneta,",375000,375000,0,145.0,2.0,Bajo exterior sin ascensor,True,False,True,True,False,True,False,False,False,120,60,,
647,105593294,Piso en venta en rambla del Raval,El,"Raval,",1000000,1000000,0,171.0,4.0,,True,False,False,True,False,True,True,False,False,137,25,,
648,105590478,Piso en venta en El Raval,Ciutat,"Vella,",1000000,1000000,0,190.0,4.0,Bajo exterior sin ascensor,True,True,True,True,False,True,False,False,False,,,,
649,104651546,Piso en venta en calle de l'Atlàntida,La,"Barceloneta,",178000,178000,0,35.0,1.0,,False,False,False,True,False,True,False,False,False,,,,
650,104683039,Piso en venta en calle de la Palla,El,"Gòtic,",695000,695000,0,120.0,3.0,Planta 1ª interior sin ascensor,False,False,False,True,False,False,False,False,False,,,,
651,95550622,Piso en venta en via Laietana,El,"Gòtic,",795000,795000,0,90.0,2.0,Planta 1ª interior con ascensor,True,False,False,True,False,True,True,False,False,,,,
652,104976517,Ático en venta en calle de Guítert,La,"Barceloneta,",329000,"
339000 €
",0,83.0,2.0,Planta 5ª exterior sin ascensor,True,False,False,True,False,True,False,False,False,,,,
653,105540468,Piso en venta en El Raval,Ciutat,"Vella,",365000,365000,0,115.0,2.0,,False,False,False,True,False,True,True,False,False,132,32,,
654,105635744,"Piso en venta en calle Sant Gil, 14",El,"Raval,",365000,"
375000 €
",0,85.0,2.0,Planta 1ª interior con ascensor,True,False,False,True,True,False,True,False,False,,,,
655,105061327,Piso en venta en calle de la Portaferrissa,El,"Gòtic,",260000,"
265000 €
",0,60.0,1.0,Planta 1ª exterior con ascensor,True,False,False,True,False,True,True,False,False,106,,,
656,99418908,Piso en venta en Sant Rafael,El,"Raval,",339000,339000,0,76.0,3.0,Planta 1ª exterior sin ascensor,True,False,False,True,True,True,False,False,False,,,,
657,105514501,Piso en venta en calle de Manresa,Sant,Pere,415000,415000,0,106.0,3.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,True,False,False,104,,,
658,105033764,Piso en venta en calle de Sant Pere Mitjà,Sant,Pere,390000,390000,0,76.0,3.0,Planta 4ª exterior sin ascensor,True,False,False,True,False,True,True,False,False,,,,
659,104932253,Ático en venta en calle dels Carders,Sant,Pere,195000,195000,0,45.0,,Planta 5ª exterior sin ascensor,True,False,False,True,False,True,False,False,False,197,41,,
660,105924570,Piso en venta en calle del Doctor Giné i Partagàs,La,"Barceloneta,",230000,230000,0,50.0,3.0,Planta 3ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
661,101797768,Piso en venta en calle de Sant Vicenç,El,"Raval,",131500,131500,0,53.0,2.0,,False,False,False,True,False,False,False,False,False,,,,
662,98338992,Piso en venta en calle de Trelawny,La,"Barceloneta,",610000,610000,0,98.0,3.0,Planta 6ª con ascensor,True,False,False,True,False,False,False,False,False,,,,
663,101797768,Piso en venta en calle de Sant Vicenç,El,"Raval,",131500,131500,0,53.0,2.0,,False,False,False,True,False,False,False,False,False,,,,
664,105120148,Piso en venta en calle d'Avinyó,El,"Gòtic,",393000,393000,0,110.0,4.0,Bajo exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
665,105691955,Piso en venta en calle dels Boters,El,"Gòtic,",560000,"
580000 €
",0,168.0,5.0,Planta 1ª exterior sin ascensor,False,False,False,True,False,True,True,False,False,,,,
666,105924570,Piso en venta en calle del Doctor Giné i Partagàs,La,"Barceloneta,",230000,230000,0,50.0,3.0,Planta 3ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
667,101747824,Piso en venta en arco Sant Ramon del Call,El,"Gòtic,",628000,628000,0,135.0,3.0,,False,True,False,True,False,True,True,False,False,187,,,
668,102815503,Piso en venta en La Barceloneta,Ciutat,"Vella,",369000,369000,0,65.0,3.0,Planta 3ª con ascensor,False,False,True,True,False,False,False,False,False,166,34,,
669,98397511,Piso en venta en calle d'Ataülf,El,"Gòtic,",265500,265500,0,82.0,3.0,Planta 4ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,125,26,,
670,105588595,Piso en venta en calle de Sant Gil,El,"Raval,",125000,"
131235 €
",0,40.0,1.0,Bajo sin ascensor,False,False,False,True,False,False,False,False,False,164,33,,
671,105909752,Piso en venta en El Raval,Ciutat,"Vella,",1000000,1000000,0,186.0,4.0,,True,False,False,True,False,True,False,False,False,137,25,,
672,104585716,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",445000,445000,0,97.0,3.0,,True,False,False,True,False,False,False,False,False,39,,,
673,104077632,Piso en venta en calle de Sant Carles,La,"Barceloneta,",430000,430000,0,84.0,3.0,Planta 3ª exterior con ascensor,True,False,True,True,False,True,False,False,False,146,36,,
674,103239012,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",535000,535000,0,88.0,2.0,Planta 5ª exterior con ascensor,True,False,True,True,True,True,False,False,False,,,,
675,105886970,"Piso en venta en calle del General Álvarez de Castro, 8",Sant,Pere,495000,495000,0,82.0,3.0,Planta 4ª exterior con ascensor,True,False,False,True,False,True,False,False,False,,,,
676,105892570,Piso en venta en calle Nou de la Rambla,El,"Raval,",380000,380000,0,149.0,7.0,,False,False,False,True,False,True,False,False,False,,,,
677,104347302,Piso en venta en calle d'En Robador,El,"Raval,",171500,171500,0,56.0,1.0,Planta 3ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
678,104434950,Piso en venta en El Gòtic,Ciutat,"Vella,",275000,275000,0,83.0,1.0,Planta 1ª exterior con ascensor,True,False,False,True,False,True,False,False,False,,,,
679,105870391,"Piso en venta en calle de la Blanqueria, 16",Sant,Pere,425000,425000,0,103.0,3.0,Planta 4ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
680,103633905,Piso en venta en El Raval,Ciutat,"Vella,",383250,383250,0,66.0,1.0,Planta 1ª exterior con ascensor,True,True,False,True,False,True,True,False,False,,,,
681,103644223,Piso en venta en El Raval,Ciutat,"Vella,",330000,330000,0,53.0,1.0,,True,True,False,True,False,True,True,False,False,,,,
682,104435091,Ático en venta en calle de Montcada,Sant,Pere,600000,600000,0,106.0,2.0,Planta 4ª exterior con ascensor,False,True,False,True,False,True,True,False,False,,,,
683,105228428,Piso en venta en calle dels Banys Vells,Sant,Pere,445000,445000,0,125.0,4.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,False,False,False,168,35,,
684,100367518,Ático en venta en calle del Doctor Giné i Partagàs,La,"Barceloneta,",390000,390000,0,66.0,2.0,Planta 5ª exterior sin ascensor,True,True,False,True,False,True,False,False,False,122,,,
685,105799606,Piso en venta en El Raval,Ciutat,"Vella,",220000,220000,0,51.0,1.0,Planta 2ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,"146,9","29,4",,
686,105243068,Piso en venta en calle de la Cera,El,"Raval,",155000,155000,0,62.0,3.0,Planta 1ª exterior sin ascensor,False,True,False,True,False,True,False,False,False,,,,
687,105509599,Piso en venta en calle de la Junta de Comerç,El,"Raval,",215000,215000,0,70.0,3.0,Planta 1ª exterior con ascensor,False,False,False,True,False,True,False,False,False,,,,
688,100307842,Piso en venta en calle de les Semoleres,Sant,Pere,105000,105000,0,37.0,1.0,Planta 4ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
689,105440981,Piso en venta en calle de Corretger,Sant,Pere,150000,150000,0,36.0,1.0,,False,False,False,True,False,True,False,False,False,22,,,
690,104805318,"Piso en venta en calle de la Unió, 11",El,"Raval,",395000,395000,0,155.0,3.0,Planta 1ª exterior con ascensor,True,False,False,True,True,True,False,False,False,,,,
691,103698715,Piso en venta en calle de la Unió s/n,El,"Raval,",500000,500000,0,155.0,3.0,Planta 1ª exterior con ascensor,False,False,False,True,True,True,False,False,False,,,,
692,105221583,Piso en venta en calle de la Blanqueria,Sant,Pere,295000,295000,0,103.0,3.0,Planta 1ª exterior sin ascensor,False,False,True,True,False,True,True,False,False,136,28,,
693,100367518,Ático en venta en calle del Doctor Giné i Partagàs,La,"Barceloneta,",390000,390000,0,66.0,2.0,Planta 5ª exterior sin ascensor,True,True,False,True,False,True,False,False,False,122,,,
694,105461895,Piso en venta en calle de Vinaròs,La,"Barceloneta,",215000,215000,0,35.0,1.0,Bajo exterior con ascensor,True,False,False,True,False,True,True,False,False,,,,
695,104578665,Piso en venta en calle de Sant Pere Mitjà,Sant,Pere,390000,390000,0,74.0,3.0,Planta 4ª exterior sin ascensor,True,False,False,True,False,True,False,False,False,,,,
696,97594414,Estudio en venta en serra,El,"Gòtic,",85000,85000,0,26.0,,Bajo interior sin ascensor,False,False,False,True,False,False,False,False,False,,,,
697,105648650,Piso en venta en calle de l'Arc de Sant Silvestre,Sant,Pere,550000,550000,0,109.0,4.0,Planta 2ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
698,105876613,Piso en venta en calle de les Jonqueres,Sant,Pere,290000,290000,0,74.0,2.0,Planta 3ª exterior sin ascensor,True,False,False,True,False,True,False,False,False,138,26,,
699,103061919,Piso en venta en calle dels Escudellers,El,"Gòtic,",293000,293000,0,57.0,2.0,,True,False,False,True,False,True,False,False,False,,,,
700,103859797,Piso en venta en calle de les Cabres,El,"Raval,",220000,220000,0,36.0,1.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,False,False,False,,,,
701,105570338,Piso en venta en calle de l'Hospital,El,"Raval,",998000,998000,0,250.0,3.0,Planta 1ª exterior sin ascensor,False,True,False,True,False,True,False,False,False,137,25,,
702,105474853,"Piso en venta en calle de la Reina Amàlia, 20",El,"Raval,",335000,335000,0,74.0,2.0,Planta 2ª exterior con ascensor,False,False,False,True,False,True,True,False,False,,,,
703,105666697,"Piso en venta en calle Meer, 37",La,"Barceloneta,",240000,240000,0,37.0,2.0,Planta 4ª exterior sin ascensor,True,True,True,True,False,True,True,False,False,,,,
704,105466023,Piso en venta en calle dels Canvis Nous,Sant,Pere,300000,300000,0,75.0,2.0,Planta 2ª exterior sin ascensor,False,False,False,True,False,True,True,False,False,,,,
705,104883664,Estudio en venta en calle del Bou de Sant Pere,Sant,Pere,170000,170000,0,26.0,,Planta 2ª exterior sin ascensor,True,False,False,True,False,True,False,False,False,43,,,
706,105082172,Piso en venta en calle del Doctor Giné i Partagàs,La,"Barceloneta,",299000,299000,0,120.0,3.0,Bajo exterior con ascensor,True,False,False,True,False,True,False,False,False,,,,
707,102448681,Piso en venta en calle del Call,El,"Gòtic,",390000,390000,0,77.0,3.0,Planta 2ª exterior con ascensor,True,True,False,True,False,True,False,False,False,,,,
708,105604231,"Piso en venta en calle de l'Argenteria, 59",Sant,Pere,385000,385000,0,91.0,4.0,Planta 3ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
709,105589425,"Piso en venta en calle de Berenguer Mallol, 3",La,"Barceloneta,",239900,239900,0,50.0,2.0,Planta 3ª exterior sin ascensor,True,False,False,True,False,True,False,False,False,,,,
710,104511823,Piso en venta en calle de la Mare de Déu del Pilar,Sant,Pere,133000,133000,0,48.0,1.0,Bajo exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
711,105267331,Piso en venta en calle de la Lluna,El,"Raval,",110000,110000,0,30.0,1.0,Planta 1ª interior sin ascensor,False,False,False,True,False,False,False,False,False,999,99,,
712,100566626,Piso en venta en El Gòtic,Ciutat,"Vella,",310000,310000,0,159.0,1.0,Planta 1ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
713,101945272,Piso en venta en calle de Sant Martí,El,"Raval,",175000,175000,0,40.0,1.0,Planta 1ª exterior con ascensor,True,False,False,True,False,True,False,False,False,150,50,,
714,103923048,Piso en venta en El Raval,Ciutat,"Vella,",360000,"
383250 €
",0,67.0,1.0,Planta 2ª exterior con ascensor,True,True,False,True,False,True,True,False,False,,,,
715,105167449,Piso en venta en La Barceloneta,Ciutat,"Vella,",475000,475000,0,86.0,3.0,Planta 4ª exterior sin ascensor,True,False,False,True,False,True,False,False,False,,,,
716,102978670,Piso en venta en calle de les Cabres,El,"Raval,",220000,220000,0,36.0,1.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,False,False,False,,,,
717,105892058,Ático en venta en avenida de les Drassanes,El,"Raval,",480000,480000,0,78.0,2.0,Planta 3ª interior con ascensor,True,False,False,True,False,False,True,False,False,,,,
718,104419048,Piso en venta en calle del Portal Nou,Sant,Pere,195000,195000,0,54.0,2.0,Planta 3ª exterior sin ascensor,True,False,False,True,False,True,True,False,False,,,,
719,103584210,Estudio en venta en calle de Lancaster,El,"Raval,",372750,372750,0,54.0,,Planta 3ª exterior con ascensor,True,True,False,True,False,True,True,False,False,,,,
720,105911142,Piso en venta en El Raval,Ciutat,"Vella,",178900,178900,0,62.0,2.0,Planta 1ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
721,99948655,Piso en venta en calle de las Cabres,El,"Raval,",220000,220000,0,35.0,1.0,Planta 5ª exterior con ascensor,True,False,False,True,False,True,False,False,False,,,,
722,105220794,Piso en venta en calle de Corretger,Sant,Pere,250000,250000,0,45.0,1.0,Planta 2ª exterior sin ascensor,False,False,False,True,False,True,True,False,False,,,,
723,104969562,Dúplex en venta en calle de la Reina Amàlia,El,"Raval,",142500,142500,0,101.0,2.0,Bajo exterior sin ascensor,True,False,False,True,False,True,True,False,False,157,58,,
724,105911142,Piso en venta en El Raval,Ciutat,"Vella,",178900,178900,0,62.0,2.0,Planta 1ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
725,105220794,Piso en venta en calle de Corretger,Sant,Pere,250000,250000,0,45.0,1.0,Planta 2ª exterior sin ascensor,False,False,False,True,False,True,True,False,False,,,,
726,93498894,Piso en venta en calle Nou de la Rambla,El,"Raval,",590000,590000,0,72.0,2.0,Planta 2ª interior con ascensor,True,False,False,True,False,False,True,False,False,126,24,,
727,91929560,Piso en venta en Rambla,El,"Raval,",790000,790000,0,106.0,2.0,,True,False,False,True,False,True,False,False,False,126,24,,
728,104413911,Estudio en venta en calle de Sant Pere Mitjà,Sant,Pere,140000,140000,0,39.0,,Bajo exterior sin ascensor,True,False,False,True,False,True,True,False,False,,,,
729,103909814,Piso en venta en calle del Call,El,"Gòtic,",425000,425000,0,77.0,3.0,Planta 4ª exterior con ascensor,True,True,False,True,False,True,False,False,False,,,,
730,104842272,Piso en venta en calle d'Avinyó,El,"Gòtic,",360000,360000,0,80.0,3.0,Planta 5ª interior con ascensor,True,False,False,True,False,False,False,False,False,,,,
731,105798865,Piso en venta en La Barceloneta,Ciutat,"Vella,",350000,350000,0,70.0,3.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,False,False,False,,,,
732,103884440,Ático en venta en El Raval,Ciutat,"Vella,",895000,895000,0,110.0,2.0,Planta 6ª exterior con ascensor,True,True,False,True,False,True,True,False,False,,,,
733,105832667,Piso en venta en calle del Marquès de Barberà,El,"Raval,",122000,122000,0,23.0,1.0,Planta 4ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
734,105454544,Piso en venta en calle de Sant Martí,El,"Raval,",168000,168000,0,62.0,3.0,Planta 1ª interior sin ascensor,True,False,False,True,False,False,False,False,False,,,,
735,105687525,Piso en venta en calle de Pontevedra,La,"Barceloneta,",195000,"
199000 €
",0,37.0,2.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,True,False,False,,,,
736,100921809,Piso en venta en El Gòtic,Ciutat,"Vella,",470000,470000,0,100.0,2.0,Planta 2ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,104,21,,
737,105520159,"Ático en venta en calle de l'Est, 17",El,"Raval,",375000,375000,0,70.0,3.0,Planta 3ª exterior sin ascensor,True,False,False,True,False,True,False,False,False,,,,
738,101809170,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",795000,795000,0,88.0,2.0,Planta 1ª exterior con ascensor,True,False,False,True,False,True,False,False,False,,,,
739,100040612,Piso en venta en La Barceloneta,Ciutat,"Vella,",550000,550000,0,110.0,2.0,Bajo interior sin ascensor,True,False,False,True,False,False,False,False,False,100,100,,
740,102785816,"Piso en venta en calle dels Escudellers, 14",El,"Gòtic,",500000,500000,0,100.0,2.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,True,False,False,,,,
741,105696130,Piso en venta en El Gòtic,Ciutat,"Vella,",1123900,1123900,0,365.0,7.0,Planta 2ª exterior con ascensor,False,False,False,True,False,True,False,False,False,,,,
742,104695557,Piso en venta en La Barceloneta,Ciutat,"Vella,",369000,369000,0,70.0,3.0,Planta 3ª exterior con ascensor,False,False,False,True,False,True,False,False,False,,,,
743,105861029,Piso en venta en El Raval,Ciutat,"Vella,",168000,168000,0,35.0,1.0,Planta 3ª exterior sin ascensor,True,False,False,True,False,True,True,False,False,,,,
744,103159931,Piso en venta en calle del Rec Comtal,Sant,Pere,285000,285000,0,40.0,1.0,,True,False,False,True,False,True,False,False,False,,,,
745,105564225,Piso en venta en El Raval,Ciutat,"Vella,",189000,189000,0,72.0,2.0,Planta 3ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
746,105552769,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",199000,"
210000 €
",0,42.0,1.0,Planta 1ª interior sin ascensor,True,False,False,True,False,False,False,False,False,206,34,,
747,105890572,Piso en venta en El Raval,Ciutat,"Vella,",365000,365000,0,85.0,2.0,,False,False,False,True,True,True,True,False,False,,,,
748,102189482,Piso en venta en La Barceloneta,Ciutat,"Vella,",470000,470000,0,90.0,3.0,Planta 1ª exterior con ascensor,True,False,False,True,False,True,False,False,False,48,,,
749,105864245,Piso en venta en La Barceloneta,Ciutat,"Vella,",290000,290000,0,36.0,1.0,Planta 4ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,130,26,,
750,105775732,"Piso en venta en calle de les Sitges, 9",El,"Raval,",229000,229000,0,55.0,2.0,Planta 1ª exterior sin ascensor,True,False,False,True,False,True,False,False,False,123,102,,
751,105406297,Piso en venta en calle de l'Argenter,Sant,Pere,178000,178000,0,38.0,1.0,Planta 3ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,157,38,,
752,103158145,Piso en venta en calle del Rec Comtal,Sant,Pere,315000,315000,0,40.0,1.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,False,False,False,,,,
753,105383223,Piso en venta en El Raval,Ciutat,"Vella,",169000,169000,0,45.0,1.0,,True,True,False,True,False,True,False,False,False,,,,
754,103158145,Piso en venta en calle del Rec Comtal,Sant,Pere,315000,315000,0,40.0,1.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,False,False,False,,,,
755,103982215,Dúplex en venta en La Barceloneta,Ciutat,"Vella,",485000,485000,0,123.0,3.0,,True,False,False,True,False,True,False,False,False,,,,
756,103800343,Piso en venta en calle de Felícia Fuster I Viladecans,La,"Barceloneta,",227000,227000,0,61.0,1.0,Bajo exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
757,104106848,Piso en venta en calle de les Carretes,El,"Raval,",159000,159000,0,54.0,2.0,Planta 1ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
758,104001564,Piso en venta en calle de Felícia Fuster I Viladecans,La,"Barceloneta,",295000,295000,0,74.0,3.0,Bajo exterior sin ascensor,False,False,False,True,False,True,True,False,False,99,,,
759,105809682,Piso en venta en calle de la Lluna,El,"Raval,",110000,110000,0,35.0,1.0,,False,False,False,True,False,False,False,False,False,,,,
760,98179450,Piso en venta en calle de l'Atlàntida,La,"Barceloneta,",183000,183000,0,40.0,1.0,Planta 4ª exterior sin ascensor,False,False,False,True,False,True,True,False,False,,,,
761,105892094,"Piso en venta en calle de Guifré, 10",El,"Raval,",155000,155000,0,34.0,1.0,Bajo exterior con ascensor,False,True,False,True,False,True,False,False,False,,,,
762,102449343,Piso en venta en El Gòtic,Ciutat,"Vella,",415000,415000,0,77.0,3.0,Planta 3ª exterior con ascensor,True,True,False,True,False,True,False,False,False,,,,
763,85358320,Piso en venta en calle Sant Martí,El,"Raval,",195000,195000,0,40.0,1.0,Planta 1ª exterior con ascensor,True,False,False,True,False,True,True,False,False,,,,
764,39306784,"Piso en venta en calle Orgues, 6",Sant,Pere,195000,195000,0,45.0,1.0,Planta 2ª interior sin ascensor,True,False,False,True,False,False,False,False,False,,,,
765,105670278,"Dúplex en venta en avenida del Paral·lel, 44",El,"Raval,",425000,425000,0,118.0,2.0,Bajo exterior sin ascensor,True,False,False,True,False,True,False,False,False,,,,
766,82254760,Piso en venta en Sant Marti,El,"Raval,",175000,175000,0,40.0,1.0,,True,False,False,True,False,True,False,False,False,,,,
767,104370650,Piso en venta en El Gòtic,Ciutat,"Vella,",210000,210000,0,63.0,1.0,Planta 1ª interior sin ascensor,False,False,False,True,False,False,False,False,False,,,,
768,105725272,"Piso en venta en calle de la Lleialtat, 9",El,"Raval,",179000,179000,0,58.0,2.0,,False,False,False,True,False,True,False,False,False,46,,,
769,105461660,"Estudio en venta en calle de la Riereta, 5",El,"Raval,",210000,210000,0,140.0,,Bajo exterior sin ascensor,True,False,True,True,False,True,False,False,False,,,,
770,105232009,"Piso en venta en calle dels Salvador, 6",El,"Raval,",149000,149000,0,53.0,2.0,Planta 4ª interior sin ascensor,False,False,False,True,False,False,False,False,False,131,26,,
771,104468494,Piso en venta en Sant Pere - Santa Caterina i la Ribera,Ciutat,"Vella,",195000,195000,0,45.0,1.0,Planta 2ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
772,105033599,Piso en venta en El Raval,Ciutat,"Vella,",205000,205000,0,40.0,1.0,Planta 3ª exterior sin ascensor,False,False,False,True,False,True,True,False,False,,,,
773,105296587,Piso en venta en La Barceloneta,Ciutat,"Vella,",890000,890000,0,146.0,3.0,Planta 2ª exterior con ascensor,True,True,True,True,False,True,True,True,False,"137,1","26,9",,
774,105767473,"Piso en venta en calle de Sòria, 11",La,"Barceloneta,",210000,210000,0,33.0,1.0,Bajo exterior sin ascensor,True,False,False,True,False,True,False,False,False,,,,
775,105902938,"Ático en venta en calle de la Lluna, 19",El,"Raval,",299999,299999,0,87.0,2.0,Planta 4ª exterior con ascensor,False,True,True,True,False,True,False,False,False,45,,,
776,105729089,Piso en venta en El Raval,Ciutat,"Vella,",175000,175000,0,42.0,1.0,Planta 1ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
777,105362187,"Ático en venta en calle del Parc, 1",El,"Gòtic,",720000,720000,0,96.0,3.0,Planta 4ª exterior con ascensor,True,False,False,True,False,True,True,False,False,,,,
778,104904918,Piso en venta en El Gòtic,Ciutat,"Vella,",480000,480000,0,170.0,6.0,Planta 1ª exterior sin ascensor,True,True,False,True,False,True,False,False,False,,,,
779,104795591,Piso en venta en El Gòtic,Ciutat,"Vella,",170000,170000,0,48.0,2.0,Planta 4ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,,,,
780,101604431,Piso en venta en calle de la Fruita,El,"Gòtic,",628000,628000,0,135.0,3.0,Planta 1ª exterior con ascensor,True,True,False,True,False,True,True,False,False,,,,
781,103375204,Piso en venta en calle de Sant Pau,El,"Raval,",500000,500000,0,80.0,2.0,Planta 3ª exterior con ascensor,True,True,False,True,False,True,False,False,False,,,,
782,102118917,Piso en venta en El Gòtic,Ciutat,"Vella,",895000,895000,0,173.0,3.0,Planta 1ª exterior sin ascensor,False,True,True,True,False,True,True,False,False,,,,
783,82383309,Piso en venta en via Laietana,Sant,Pere,1100000,1100000,0,138.0,4.0,,True,False,False,False,False,True,False,False,False,,,,
784,105046889,Piso en venta en calle de l'Hospital,El,"Raval,",495000,495000,0,81.0,2.0,Planta 3ª exterior con ascensor,False,True,False,True,False,True,False,False,False,,,,
785,104355687,Dúplex en venta en calle de Santa Anna,El,"Gòtic,",1175000,"
1250000 €
",0,228.0,3.0,Planta 1ª exterior sin ascensor,True,True,False,True,False,True,False,False,False,,,,
786,100973252,Piso en venta en El Gòtic,Ciutat,"Vella,",1490000,1490000,0,301.0,5.0,Planta 1ª exterior sin ascensor,False,True,False,True,False,True,False,False,False,,,,
